Date_time,id,Azure_time,pelvisx,pelvisy,pelvisz,Pitch_pelvis_orientation,Yaw_pelvis_orientation,Roll_pelvis_orientation,navalx,navaly,navalz,Pitch_naval_orientation,Yaw_naval_orientation,Roll_naval_orientation,chestx,chesty,chestz,Pitch_chest_orientation,Yaw_chest_orientation,Roll_chest_orientation,neckx,necky,neckz,Pitch_neck_orientation,Yaw_neck_orientation,Roll_neck_orientation,clavicle_leftx,clavicle_lefty,clavicle_leftz,Pitch_clavicle_left_orientation,Yaw_clavicle_left_orientation,Roll_clavicle_left_orientation,shoulder_leftx,shoulder_lefty,shoulder_leftz,Pitch_shoulder_left_orientation,Yaw_shoulder_left_orientation,Roll_shoulder_left_orientation,elbow_leftx,elbow_lefty,elbow_leftz,Pitch_elbow_left_orientation,Yaw_elbow_left_orientation,Roll_elbow_left_orientation,wrist_leftx,wrist_lefty,wrist_leftz,Pitch_wrist_left_orientation,Yaw_wrist_left_orientation,Roll_wrist_left_orientation,hand_leftx,hand_lefty,hand_leftz,Pitch_hand_left_orientation,Yaw_hand_left_orientation,Roll_hand_left_orientation,handtip_leftx,handtip_lefty,handtip_leftz,Pitch_handtip_left_orientation,Yaw_handtip_left_orientation,Roll_handtip_left_orientation,thumb_leftx,thumb_lefty,thumb_leftz,Pitch_thumb_left_orientation,Yaw_thumb_left_orientation,Roll_thumb_left_orientation,clavicle_rightx,clavicle_righty,clavicle_rightz,Pitch_clavicle_right_orientation,Yaw_clavicle_right_orientation,Roll_clavicle_right_orientation,shoulder_rightx,shoulder_righty,shoulder_rightz,Pitch_shoulder_right_orientation,Yaw_shoulder_right_orientation,Roll_shoulder_right_orientation,elbow_rightx,elbow_righty,elbow_rightz,Pitch_elbow_right_orientation,Yaw_elbow_right_orientation,Roll_elbow_right_orientation,wrist_rightx,wrist_righty,wrist_rightz,Pitch_wrist_right_orientation,Yaw_wrist_right_orientation,Roll_wrist_right_orientation,hand_rightx,hand_righty,hand_rightz,Pitch_hand_right_orientation,Yaw_hand_right_orientation,Roll_hand_right_orientation,handtip_rightx,handtip_righty,handtip_rightz,Pitch_handtip_right_orientation,Yaw_handtip_right_orientation,Roll_handtip_right_orientation,thumb_rightx,thumb_righty,thumb_rightz,Pitch_thumb_right_orientation,Yaw_thumb_right_orientation,Roll_thumb_right_orientation,hip_leftx,hip_lefty,hip_leftz,Pitch_hip_left_orientation,Yaw_hip_left_orientation,Roll_hip_left_orientation,knee_leftx,knee_lefty,knee_leftz,Pitch_knee_left_orientation,Yaw_knee_left_orientation,Roll_knee_left_orientation,ankle_leftx,ankle_lefty,ankle_leftz,Pitch_ankle_left_orientation,Yaw_ankle_left_orientation,Roll_ankle_left_orientation,foot_leftx,foot_lefty,foot_leftz,Pitch_foot_left_orientation,Yaw_foot_left_orientation,Roll_foot_left_orientation,hip_rightx,hip_righty,hip_rightz,Pitch_hip_right_orientation,Yaw_hip_right_orientation,Roll_hip_right_orientation,knee_rightx,knee_righty,knee_rightz,Pitch_knee_right_orientation,Yaw_knee_right_orientation,Roll_knee_right_orientation,ankle_rightx,ankle_righty,ankle_rightz,Pitch_ankle_right_orientation,Yaw_ankle_right_orientation,Roll_ankle_right_orientation,foot_rightx,foot_righty,foot_rightz,Pitch_foot_right_orientation,Yaw_foot_right_orientation,Roll_foot_right_orientation,headx,heady,headz,Pitch_head_orientation,Yaw_head_orientation,Roll_head_orientation,nosex,nosey,nosez,Pitch_nose_orientation,Yaw_nose_orientation,Roll_nose_orientation,eye_leftx,eye_lefty,eye_leftz,Pitch_eye_left_orientation,Yaw_eye_left_orientation,Roll_eye_left_orientation,ear_leftx,ear_lefty,ear_leftz,Pitch_ear_left_orientation,Yaw_ear_left_orientation,Roll_ear_left_orientation,eye_rightx,eye_righty,eye_rightz,Pitch_eye_right_orientation,Yaw_eye_right_orientation,Roll_eye_right_orientation,ear_rightx,ear_righty,ear_rightz,Pitch_ear_right_orientation,Yaw_ear_right_orientation,Roll_ear_right_orientation
2020-04-17_00-11-16,1,1390988,-464.337921,-232.690399,-4880.392090,271.943102,189.583656,95.537313,233.520721,-35.206608,2332.572021,271.917674,177.591427,95.133065,244.117325,-153.168457,2327.595703,268.038497,170.048193,93.924555,256.263916,-330.614258,2297.181641,267.954865,160.854444,94.256426,282.194092,-299.936310,2303.968506,254.220219,175.283025,197.386525,395.193665,-264.553589,2294.197998,227.697189,191.627239,247.319982,481.936005,-56.986050,2340.488037,218.327772,147.177532,292.149697,420.859528,93.053596,2235.999512,293.902505,135.361062,327.486128,376.971802,120.078712,2174.773438,298.223448,127.563584,321.735641,333.984009,153.985001,2103.585205,298.223448,127.563584,321.735641,343.193939,115.189209,2152.248047,225.210443,134.159406,316.971027,226.371796,-302.944427,2302.167725,73.465284,185.789986,167.918679,120.035637,-280.184204,2291.141113,35.914722,173.787443,113.432293,27.519890,-66.723274,2316.466309,19.075368,211.579570,48.372010,137.992737,57.582924,2214.238525,63.940281,208.525911,35.073300,202.196594,94.665138,2170.324707,56.216723,226.041611,22.503369,258.805511,118.117203,2106.781006,56.216723,226.041611,22.503369,227.541351,87.802620,2172.215088,354.827196,228.205827,36.724813,294.803497,116.816650,2303.194580,250.902667,231.863028,87.991069,302.006500,322.166016,2041.489868,257.139630,155.135535,108.712698,209.445328,595.426880,2175.195312,267.340997,167.174897,106.926264,180.361221,711.167114,2075.186279,104.621839,102.875120,271.921968,151.358215,103.727547,2308.012939,60.789887,129.996473,290.213297,77.545937,304.199982,2053.387695,70.585586,199.422029,260.334234,128.427658,602.945190,2160.238525,69.647327,204.171693,258.458603,113.309860,730.698486,2097.210205,309.116008,238.746925,122.207621,261.024200,-394.574585,2274.915039,254.591831,152.739465,114.471986,280.294342,-365.693512,2145.953369,254.591831,152.739465,114.471986,308.040192,-397.899536,2164.849609,117.277581,121.020556,263.436821,343.795135,-418.297424,2261.839600,105.408169,207.260535,294.471986,266.621277,-405.617615,2154.209961,117.277581,121.020556,263.436821,214.261246,-457.015442,2234.676758,254.591831,152.739465,114.471986
2020-04-17_00-11-17,1,1457633,-479.219604,-243.430771,-4992.789551,271.480984,191.228555,94.162339,231.611404,-34.380882,2332.763672,271.453749,177.758059,93.817002,239.604462,-154.182404,2328.068604,267.635545,171.925091,92.307156,246.866364,-335.238983,2303.160400,267.548463,162.733824,92.702895,273.997620,-304.715576,2309.276123,256.337809,176.166168,197.164883,388.809967,-269.252319,2301.223633,223.612426,186.560798,248.149911,474.890411,-54.580555,2327.824219,209.729979,145.925461,299.441159,395.335083,86.370499,2218.346680,276.506396,139.669274,314.889572,352.887665,124.726242,2160.829346,279.176478,122.796725,311.377998,320.293121,161.726089,2084.306885,279.176478,122.796725,311.377998,322.129822,122.915627,2136.147949,209.289729,126.913104,306.728637,217.364960,-306.170044,2307.030273,75.190952,187.794016,163.921604,111.887810,-275.768738,2292.005127,43.805407,175.484707,110.088421,30.663929,-53.675129,2310.679932,22.547392,218.830924,48.906647,131.981110,62.494091,2186.607910,27.609476,206.040489,31.065550,203.207199,96.840340,2149.500732,33.360343,197.591197,46.418882,262.008148,158.628189,2122.458008,33.360343,197.591197,46.418882,195.267548,106.880386,2135.785156,340.668982,244.766631,46.415636,297.504608,117.392525,2299.373535,247.381542,233.178414,84.830012,315.719238,318.706329,2029.384644,255.045038,153.226492,110.140259,216.633408,588.883057,2174.582520,265.657841,171.024131,107.441799,191.748993,700.252319,2065.552246,119.873329,99.933532,257.160328,151.795959,107.525818,2303.076904,52.175294,130.047979,295.620997,58.057846,302.988556,2045.170532,65.026268,200.909426,255.452004,134.487579,597.502441,2161.416992,69.441517,204.615484,254.592625,127.666336,728.256470,2098.623535,308.789099,238.296440,118.147830,249.965408,-400.883942,2282.734131,259.445945,158.052817,112.396760,265.036591,-386.942383,2148.923340,259.445945,158.052817,112.396760,293.827576,-417.239899,2170.758301,114.444179,114.239494,265.900535,333.395813,-426.537659,2269.523926,100.554055,201.947183,292.396753,251.510925,-426.136047,2162.369385,114.444179,114.239494,265.900535,201.279648,-468.325531,2251.144775,259.445945,158.052817,112.396760
2020-04-17_00-11-17,1,1590966,-505.498077,-252.330811,-5125.910645,272.537138,191.615686,92.975972,234.417938,-33.892139,2331.095215,272.485197,179.580910,92.446625,239.564407,-154.335175,2330.218750,269.668268,171.948243,88.080461,233.469894,-336.043243,2305.302734,269.656055,162.749049,88.136003,262.929108,-307.366486,2310.427002,255.788851,173.049460,193.326963,379.642548,-279.718597,2295.804688,218.923525,186.272717,245.553108,475.730896,-68.353149,2321.325928,205.334312,148.827748,300.810780,389.813843,75.712395,2219.850342,304.054422,139.749023,317.274681,348.288513,114.768600,2161.756104,315.965567,126.475961,301.116994,320.228760,161.252625,2088.313965,315.965567,126.475961,301.116994,317.063171,94.578407,2127.037842,226.170034,126.776865,319.377480,206.099594,-304.915771,2310.170654,75.908533,185.712309,159.240472,102.672607,-265.711121,2299.106689,43.169582,177.387994,106.139240,36.584080,-37.329285,2309.952637,19.866853,219.224034,43.102496,148.874969,67.759804,2184.412842,15.156590,209.912373,34.232017,216.491821,105.397598,2143.284912,23.918072,203.761266,53.466588,265.403900,171.417877,2107.112061,23.918072,203.761266,53.466588,207.388931,111.440132,2127.292725,313.933670,250.114533,30.832910,303.603180,116.461304,2295.212646,248.605739,232.660077,85.639417,319.208588,321.112579,2026.178833,255.516124,152.158287,109.824208,222.230530,590.122925,2177.212891,266.461878,166.519942,107.562341,192.849854,709.155396,2077.000000,107.382751,103.745872,269.671159,157.305161,110.163826,2301.568359,44.886972,130.336283,301.485100,43.035141,296.744537,2043.908325,60.876476,199.628872,253.451307,130.706879,591.798340,2153.687012,66.424543,207.309848,250.794259,127.772301,726.676453,2098.688721,308.902171,234.474044,115.765086,231.325027,-401.948700,2284.826172,267.285031,156.180265,90.216930,233.059021,-389.804291,2149.558105,267.285031,156.180265,90.216930,252.954727,-428.569794,2167.989502,96.124225,113.965001,263.519982,299.634796,-453.162872,2261.254150,92.714969,203.819735,270.216937,209.208511,-422.930420,2165.250488,96.124225,113.965001,263.519982,159.453720,-449.067413,2260.676270,267.285031,156.180265,90.216930
2020-04-17_00-11-17,1,1657655,-512.559509,-257.935059,-5199.689453,272.908592,191.762672,92.205655,232.498642,-33.067337,2332.891357,272.847763,179.176401,91.571255,235.806717,-153.655685,2331.162598,270.901076,171.642090,86.448467,224.556763,-335.117401,2305.256104,270.935055,162.443907,86.297394,254.860336,-307.210083,2309.935791,255.174587,171.833183,192.308492,371.804352,-281.694031,2292.758301,216.905715,185.180918,244.530242,471.916199,-71.519806,2313.866455,201.189647,148.660961,304.687180,376.553650,66.267075,2211.826660,308.784652,144.142257,318.809450,331.116943,107.539024,2158.284912,319.112365,132.185634,303.460488,297.274628,158.745865,2090.558594,319.112365,132.185634,303.460488,290.953369,84.941895,2127.549561,224.842156,136.241404,327.239220,198.076431,-303.315521,2310.893799,75.955934,183.802243,158.709789,94.653496,-263.012970,2303.516846,43.593152,177.412619,107.164653,24.434685,-35.676418,2314.268799,20.601608,219.380814,45.095541,132.840790,73.091751,2188.214844,27.114309,210.591427,34.420148,199.591125,109.918037,2144.857422,34.908394,200.879970,52.189174,251.052261,176.235413,2112.836914,34.908394,200.879970,52.189174,200.223511,113.764450,2134.943359,325.301665,245.662238,33.066051,303.721436,116.258316,2296.117676,248.552899,232.428687,85.579285,319.637146,322.128204,2027.714722,255.373305,151.945112,109.876471,222.533051,590.719910,2179.925537,266.283849,165.378059,107.631388,192.764145,711.799805,2082.122070,106.655345,104.886676,270.401827,157.279770,112.136559,2303.404541,41.251473,130.731750,303.873073,34.254910,295.403015,2047.069824,58.787515,198.857608,251.957058,130.111359,589.668396,2152.774170,61.871914,204.081401,249.572013,120.505882,722.936218,2094.424561,317.607389,233.448886,123.562631,220.302399,-400.859406,2284.413574,273.599242,165.112972,73.332717,205.803818,-406.091034,2149.365479,273.599242,165.112972,73.332717,218.036987,-446.210083,2171.330811,76.713046,105.306381,267.090064,270.033295,-470.680511,2261.867188,86.400758,194.887028,253.332703,177.028259,-429.684631,2172.400391,76.713046,105.306381,267.090064,136.367966,-430.122986,2275.500488,273.599242,165.112972,73.332717
2020-04-17_00-11-17,1,1724300,-517.244080,-257.833130,-5205.837402,272.119016,191.728583,91.263712,231.978271,-34.212990,2334.088867,272.075075,178.993113,90.796316,233.665436,-155.585892,2331.960938,269.416216,170.942530,86.373321,222.105682,-337.838837,2303.659912,269.392937,161.743670,86.471601,252.607407,-309.971710,2309.468262,254.953210,174.661283,191.995958,371.114380,-284.791046,2298.146729,218.701443,184.584640,243.581624,475.434845,-74.808014,2316.948486,201.308818,146.616080,303.946711,383.379547,61.943680,2208.316895,326.024353,141.946074,317.314500,341.472168,105.099037,2152.643799,331.826160,137.796457,308.329224,299.218079,158.545898,2090.857666,331.826160,137.796457,308.329224,301.902832,87.028770,2119.916504,241.680025,140.996823,323.916728,195.482300,-305.756104,2308.970947,74.848079,184.376898,158.510428,91.626549,-264.868073,2300.427979,43.554737,176.026115,106.557007,23.491680,-35.686447,2317.037598,20.695896,219.389814,43.154367,136.208435,69.992790,2190.168213,23.205368,208.118329,33.046799,205.905289,106.635201,2150.315918,31.300377,198.431689,53.280903,257.185333,175.384842,2121.731934,31.300377,198.431689,53.280903,204.055023,111.846527,2138.636963,321.924195,244.682471,31.408594,306.181061,115.091888,2298.217041,249.473738,232.874169,86.274858,319.543762,320.331207,2026.522217,256.099942,151.707747,109.590930,223.392059,590.492188,2180.877197,263.969394,160.769526,107.606873,196.138458,720.905029,2093.253174,108.764347,109.960842,267.688622,158.692123,112.947990,2303.560547,40.272288,130.059039,304.947929,33.201008,292.514954,2043.026978,58.758238,198.842736,251.761501,130.677795,588.322388,2149.313965,60.135389,204.940073,248.466576,120.755745,723.852966,2094.015869,317.967147,231.663963,123.463359,218.041885,-403.745361,2281.877686,281.191757,158.786157,71.443404,191.700485,-389.840668,2148.382324,281.191757,158.786157,71.443404,205.964371,-432.763519,2163.350830,63.432954,113.864032,280.112774,266.058990,-469.339294,2245.173096,78.808243,201.213843,251.443393,164.915924,-417.050110,2170.328857,63.432954,113.864032,280.112774,133.178085,-432.826477,2276.071533,281.191757,158.786157,71.443404
2020-04-17_00-11-17,1,1790988,-533.683472,-260.927277,-5319.096191,272.721188,191.505829,89.473626,229.174728,-34.956814,2328.916016,272.667361,181.479382,88.999362,227.065857,-155.710190,2332.040527,270.650225,169.731682,83.657125,207.067871,-335.696991,2300.043457,270.678592,160.532944,83.546886,238.714920,-309.455902,2305.842285,253.205033,171.159206,187.748424,357.271973,-293.324310,2287.232422,211.704837,186.505030,239.450125,475.484253,-93.038696,2313.750977,200.764849,154.690396,298.272427,391.359497,63.378124,2229.761719,319.425910,136.770125,321.386894,350.486084,99.213478,2168.950195,328.676138,130.380345,308.663274,313.440704,145.514420,2099.228027,328.676138,130.380345,308.663274,316.172668,82.460960,2136.775879,239.864184,135.309353,322.617693,182.108246,-302.778931,2306.568115,74.053252,181.634269,156.578473,79.932053,-258.517761,2303.391113,43.965661,175.678772,102.590502,28.090212,-26.410118,2321.362305,20.131437,220.145370,37.744727,148.346130,66.684158,2193.093750,21.988822,214.798928,31.825641,214.148499,99.029480,2144.754639,36.446617,198.815155,62.953029,252.871689,174.874252,2115.739258,36.446617,198.815155,62.953029,207.716202,104.965431,2131.531738,325.209212,253.076753,34.725307,307.563599,111.218636,2292.996338,249.605476,231.562269,86.804679,319.314117,321.699951,2027.380981,255.696781,151.221420,110.043523,221.960129,588.546875,2183.401367,262.295928,153.026163,108.974087,191.855255,728.615051,2115.167725,106.123866,117.784546,270.817969,160.865479,113.957428,2299.829834,39.690376,131.241069,306.174310,29.060020,294.216339,2045.116943,57.319793,200.088038,251.563994,126.326294,585.997314,2157.597412,63.421815,215.600291,244.775688,134.729843,727.699524,2123.455078,302.866501,226.682446,106.642766,199.735809,-400.521179,2276.983643,274.145024,158.542727,79.981741,187.412674,-391.940857,2141.702393,274.145024,158.542727,79.981741,204.130966,-432.648346,2159.344238,79.579810,111.835398,271.187623,257.765778,-461.070648,2247.924316,85.854975,201.457275,259.981752,161.375046,-421.264954,2161.265625,79.579810,111.835398,271.187623,119.885773,-438.272552,2262.785645,274.145024,158.542727,79.981741
2020-04-17_00-11-17,1,1857633,-554.743652,-266.401520,-5464.720703,273.309284,192.107281,88.268782,228.795181,-35.925426,2330.618652,273.237714,182.071708,87.691120,223.909348,-157.111496,2335.011475,271.283435,170.470994,82.070685,198.775635,-337.691956,2305.218018,271.336490,161.274030,81.854050,231.305145,-312.097687,2310.347168,253.788686,170.499037,186.299167,350.553497,-298.934326,2290.268311,207.753821,184.685238,237.369617,476.924347,-101.564392,2309.475342,196.908554,157.198191,298.082714,391.278656,58.952271,2232.989746,323.549905,140.779580,329.951408,341.878906,91.009369,2176.018066,341.858320,130.977526,303.978106,308.181702,141.008743,2106.602051,341.858320,130.977526,303.978106,305.788849,73.333008,2147.922363,243.790997,143.870960,330.509644,174.644821,-303.914368,2311.695068,74.831895,181.692317,156.141490,72.347038,-258.670807,2308.390381,41.504632,177.593589,101.862258,23.139589,-24.400055,2318.450195,16.977493,218.525015,35.257979,150.813995,65.857895,2193.967285,14.574158,213.143702,31.157563,218.733582,98.815887,2148.314697,29.521716,201.366773,62.967465,256.986145,173.785477,2115.387207,29.521716,201.366773,62.967465,207.651825,105.204102,2131.766357,314.230101,254.168109,28.540051,310.530762,108.678200,2292.211426,252.016699,231.916780,87.818228,318.529877,318.642853,2024.077637,257.432876,151.016212,108.320491,229.012802,588.993530,2181.831543,264.384376,152.284718,107.339437,198.070206,730.211792,2114.661865,101.875477,117.992961,273.898077,163.344391,114.914185,2300.539795,38.375395,131.755753,307.248797,26.178673,295.304169,2046.689087,56.207842,200.219879,250.927274,127.055214,587.067627,2160.394043,59.879531,215.924656,242.601617,134.374054,730.290894,2129.661377,305.506738,224.457095,108.425257,189.447876,-402.857422,2282.902832,285.948428,156.128008,57.302713,161.303940,-373.123047,2152.442383,285.948428,156.128008,57.302713,166.614700,-419.127777,2163.568115,58.164803,118.447498,272.530192,220.716660,-473.945770,2239.096191,74.051572,203.871992,237.302710,130.228012,-395.720520,2173.932129,58.164803,118.447498,272.530192,100.183868,-412.814148,2279.926758,285.948428,156.128008,57.302713
2020-04-17_00-11-17,1,1924322,-554.743835,-266.401825,-5464.735840,273.309361,192.107300,88.268635,228.794235,-35.925755,2330.618652,273.237790,182.071828,87.690970,223.908066,-157.111938,2335.011719,271.283781,170.471247,82.070537,198.773865,-337.692688,2305.219238,271.336848,161.274284,81.853838,231.303497,-312.098450,2310.347900,253.788858,170.498569,186.299195,350.551788,-298.935028,2290.268066,207.753611,184.684822,237.369781,476.922333,-101.564407,2309.473633,196.907971,157.198115,298.083298,391.274933,58.951454,2232.987305,323.547978,140.780784,329.952838,341.873260,91.007706,2176.016602,341.855112,130.978047,303.980937,308.173187,141.005997,2106.601074,341.855112,130.978047,303.980937,305.781006,73.331665,2147.923828,243.788968,143.873581,330.510836,174.643097,-303.915009,2311.696289,74.832211,181.691849,156.141698,72.344986,-258.671753,2308.392334,41.505271,177.593608,101.862565,23.136232,-24.400993,2318.452148,16.977953,218.525543,35.258749,150.808655,65.858139,2193.967773,14.574958,213.145399,31.159095,218.726242,98.817253,2148.312744,29.523548,201.367488,62.969841,256.975555,173.788147,2115.384033,29.523548,201.367488,62.969841,207.642136,105.205742,2131.763916,314.235522,254.170788,28.546588,310.530243,108.677803,2292.211426,252.016636,231.916813,87.818004,318.530212,318.642487,2024.077148,257.432863,151.016237,108.320301,229.013824,588.993835,2181.831055,264.383979,152.284757,107.339293,198.072403,730.212524,2114.661133,101.876219,117.992998,273.897094,163.343735,114.914200,2300.540039,38.375282,131.755824,307.248695,26.177988,295.304901,2046.689087,56.207726,200.219853,250.927052,127.055794,587.068298,2160.393799,59.879941,215.925132,242.601336,134.376205,730.291931,2129.661621,305.505959,224.457004,108.424181,189.445847,-402.858276,2282.904053,285.947621,156.129222,57.315199,161.295471,-373.133026,2152.442871,285.947621,156.129222,57.315199,166.615997,-419.136383,2163.569580,58.164581,118.446078,272.542536,220.729691,-473.941101,2239.099365,74.052379,203.870778,237.315196,130.224319,-395.736572,2173.933350,58.164581,118.446078,272.542536,100.183815,-412.833954,2279.928467,285.947621,156.129222,57.315199
2020-04-17_00-11-17,1,1990966,-554.834167,-268.219025,-5488.766602,273.432938,192.079303,88.017069,227.273361,-35.510658,2331.553955,273.359068,182.082437,87.420040,221.817642,-156.597015,2335.966797,271.769692,170.558400,81.600566,195.219589,-336.900085,2306.469482,271.842344,161.363595,81.302037,227.944855,-311.541931,2311.309814,253.757380,170.028836,185.988000,347.021820,-299.051666,2290.260254,207.492051,184.740213,237.087996,474.273041,-102.441681,2309.680176,196.836946,157.463308,297.817733,389.258606,58.681591,2234.083740,323.000205,141.798784,329.836777,339.067505,91.255295,2178.178711,340.090202,131.874474,305.150880,303.754333,141.406113,2109.757080,340.090202,131.874474,305.150880,302.189362,76.084213,2151.848145,244.299118,145.946766,328.987822,171.389771,-302.977966,2313.135742,75.020550,180.946179,156.124098,69.137886,-257.717651,2311.288818,42.544927,177.408791,101.824050,20.123634,-23.591042,2322.114258,17.829545,219.364561,35.893821,145.220459,66.943390,2195.431641,15.494200,214.998267,31.971784,211.307114,99.967438,2147.308105,31.154714,202.714717,63.607991,248.341782,174.599380,2112.431396,31.154714,202.714717,63.607991,200.173477,106.050018,2131.323242,315.861591,255.756185,30.362628,309.577606,108.628250,2293.079102,251.973523,231.789924,87.516136,318.703766,319.011078,2025.575684,257.349898,150.878500,108.098173,230.408554,589.179749,2183.916260,267.223049,155.204799,106.678290,196.084824,725.590515,2109.119385,97.473439,114.644530,278.441095,162.531296,115.568291,2301.713867,38.324342,131.978602,307.204325,24.994268,296.738312,2048.902100,55.938351,200.520011,250.621473,127.164749,587.214722,2164.151611,55.021846,216.098459,240.097901,131.928024,731.394775,2138.190430,308.891451,221.402367,111.085228,185.265305,-401.967072,2284.270752,285.230170,155.519852,58.138647,158.859436,-372.134583,2153.557861,285.230170,155.519852,58.138647,164.431396,-418.091431,2164.628418,60.016497,118.581132,271.444850,217.853897,-472.584839,2240.778320,74.769830,204.480148,238.138654,127.692581,-395.073151,2174.491699,60.016497,118.581132,271.444850,96.210457,-412.749939,2279.899658,285.230170,155.519852,58.138647
2020-04-17_00-11-17,1,2057655,-554.861633,-268.231262,-5489.414062,273.435459,192.081621,88.011516,227.242737,-35.520100,2331.556396,273.361495,182.083409,87.413969,221.774078,-156.608231,2335.971436,271.778348,170.559069,81.590299,195.143250,-336.910492,2306.475586,271.851351,161.364315,81.290319,227.873825,-311.556976,2311.311523,253.755861,170.018766,185.981916,346.950867,-299.079468,2290.240479,207.482947,184.734891,237.082522,474.224426,-102.476212,2309.639160,196.826324,157.468037,297.818859,389.202179,58.654129,2234.056152,322.975316,141.825032,329.846120,338.981812,91.230133,2178.176758,340.043603,131.891324,305.181686,303.629364,141.379410,2109.771729,340.043603,131.891324,305.181686,302.069153,76.074127,2151.890381,244.273187,145.992973,328.992710,171.319183,-302.984100,2313.145752,75.023330,180.935143,156.117351,69.070244,-257.710663,2311.320312,42.555877,177.398566,101.817475,20.082344,-23.575575,2322.188721,17.849612,219.369504,35.902546,145.159042,66.973312,2195.490234,15.516925,214.988479,31.983037,211.246735,100.013573,2147.375732,31.174115,202.685349,63.630875,248.260254,174.677826,2112.541016,31.174115,202.685349,63.630875,200.098969,106.107353,2131.388428,315.967945,255.753992,30.466090,309.562256,108.611443,2293.071533,251.975134,231.791381,87.510009,318.710815,318.990723,2025.557251,257.351310,150.877634,108.090457,230.450989,589.174500,2183.905273,267.209356,155.184436,106.672249,196.162521,725.625244,2109.158203,97.495929,114.666470,278.408860,162.514114,115.567589,2301.712402,38.315441,131.968680,307.205748,24.996237,296.702942,2048.855957,55.946844,200.497076,250.627170,127.155212,587.238831,2163.984619,55.170310,216.007577,240.217482,131.864456,731.361267,2137.679199,308.884691,221.552835,111.112969,185.175415,-401.976990,2284.277100,285.295825,155.654305,58.145207,158.473801,-372.348083,2153.574951,285.295825,155.654305,58.145207,164.096497,-418.286499,2164.699951,59.757051,118.501872,271.706456,217.713867,-472.639740,2240.815918,74.704175,204.345695,238.145203,127.364395,-395.275116,2174.608643,59.757051,118.501872,271.706456,96.116081,-412.818573,2280.110840,285.295825,155.654305,58.145207
