Date,Time,Seconds,id,Azure_time,pelvisx,pelvisy,pelvisz,Pitch_pelvis_orientation,Yaw_pelvis_orientation,Roll_pelvis_orientation,navalx,navaly,navalz,Pitch_naval_orientation,Yaw_naval_orientation,Roll_naval_orientation,chestx,chesty,chestz,Pitch_chest_orientation,Yaw_chest_orientation,Roll_chest_orientation,neckx,necky,neckz,Pitch_neck_orientation,Yaw_neck_orientation,Roll_neck_orientation,clavicle_leftx,clavicle_lefty,clavicle_leftz,Pitch_clavicle_left_orientation,Yaw_clavicle_left_orientation,Roll_clavicle_left_orientation,shoulder_leftx,shoulder_lefty,shoulder_leftz,Pitch_shoulder_left_orientation,Yaw_shoulder_left_orientation,Roll_shoulder_left_orientation,elbow_leftx,elbow_lefty,elbow_leftz,Pitch_elbow_left_orientation,Yaw_elbow_left_orientation,Roll_elbow_left_orientation,wrist_leftx,wrist_lefty,wrist_leftz,Pitch_wrist_left_orientation,Yaw_wrist_left_orientation,Roll_wrist_left_orientation,hand_leftx,hand_lefty,hand_leftz,Pitch_hand_left_orientation,Yaw_hand_left_orientation,Roll_hand_left_orientation,handtip_leftx,handtip_lefty,handtip_leftz,Pitch_handtip_left_orientation,Yaw_handtip_left_orientation,Roll_handtip_left_orientation,thumb_leftx,thumb_lefty,thumb_leftz,Pitch_thumb_left_orientation,Yaw_thumb_left_orientation,Roll_thumb_left_orientation,clavicle_rightx,clavicle_righty,clavicle_rightz,Pitch_clavicle_right_orientation,Yaw_clavicle_right_orientation,Roll_clavicle_right_orientation,shoulder_rightx,shoulder_righty,shoulder_rightz,Pitch_shoulder_right_orientation,Yaw_shoulder_right_orientation,Roll_shoulder_right_orientation,elbow_rightx,elbow_righty,elbow_rightz,Pitch_elbow_right_orientation,Yaw_elbow_right_orientation,Roll_elbow_right_orientation,wrist_rightx,wrist_righty,wrist_rightz,Pitch_wrist_right_orientation,Yaw_wrist_right_orientation,Roll_wrist_right_orientation,hand_rightx,hand_righty,hand_rightz,Pitch_hand_right_orientation,Yaw_hand_right_orientation,Roll_hand_right_orientation,handtip_rightx,handtip_righty,handtip_rightz,Pitch_handtip_right_orientation,Yaw_handtip_right_orientation,Roll_handtip_right_orientation,thumb_rightx,thumb_righty,thumb_rightz,Pitch_thumb_right_orientation,Yaw_thumb_right_orientation,Roll_thumb_right_orientation,hip_leftx,hip_lefty,hip_leftz,Pitch_hip_left_orientation,Yaw_hip_left_orientation,Roll_hip_left_orientation,knee_leftx,knee_lefty,knee_leftz,Pitch_knee_left_orientation,Yaw_knee_left_orientation,Roll_knee_left_orientation,ankle_leftx,ankle_lefty,ankle_leftz,Pitch_ankle_left_orientation,Yaw_ankle_left_orientation,Roll_ankle_left_orientation,foot_leftx,foot_lefty,foot_leftz,Pitch_foot_left_orientation,Yaw_foot_left_orientation,Roll_foot_left_orientation,hip_rightx,hip_righty,hip_rightz,Pitch_hip_right_orientation,Yaw_hip_right_orientation,Roll_hip_right_orientation,knee_rightx,knee_righty,knee_rightz,Pitch_knee_right_orientation,Yaw_knee_right_orientation,Roll_knee_right_orientation,ankle_rightx,ankle_righty,ankle_rightz,Pitch_ankle_right_orientation,Yaw_ankle_right_orientation,Roll_ankle_right_orientation,foot_rightx,foot_righty,foot_rightz,Pitch_foot_right_orientation,Yaw_foot_right_orientation,Roll_foot_right_orientation,headx,heady,headz,Pitch_head_orientation,Yaw_head_orientation,Roll_head_orientation,nosex,nosey,nosez,Pitch_nose_orientation,Yaw_nose_orientation,Roll_nose_orientation,eye_leftx,eye_lefty,eye_leftz,Pitch_eye_left_orientation,Yaw_eye_left_orientation,Roll_eye_left_orientation,ear_leftx,ear_lefty,ear_leftz,Pitch_ear_left_orientation,Yaw_ear_left_orientation,Roll_ear_left_orientation,eye_rightx,eye_righty,eye_rightz,Pitch_eye_right_orientation,Yaw_eye_right_orientation,Roll_eye_right_orientation,ear_rightx,ear_righty,ear_rightz,Pitch_ear_right_orientation,Yaw_ear_right_orientation,Roll_ear_right_orientation
2020-05-05,08:31:00:457633,457633,1,1457633,-346.74231,463.085205,3734.386475,113.532005,209.270958,78.645372,-244.616821,144.427048,2394.295898,113.256198,208.10597,78.070863,-268.787323,30.029617,2456.736328,92.247499,209.530173,77.522498,-306.843872,-141.793167,2555.42334,92.506624,218.721668,77.982906,-331.175568,-106.742584,2539.471924,54.273167,172.714519,335.874332,-451.445892,-52.878391,2522.624268,63.341534,145.352993,298.56278,-552.46283,132.686356,2376.616943,68.276356,184.258073,280.938547,-593.252197,343.737671,2392.621582,125.893341,129.793014,246.922915,-569.185608,402.348694,2329.422363,156.969844,114.061902,210.964145,-534.076599,423.414459,2237.727295,156.969844,114.061902,210.964145,-606.665405,321.53476,2287.105469,207.334691,127.097129,17.839174,-270.316284,-120.952957,2537.065186,237.86398,184.832061,11.727925,-151.072861,-96.198257,2526.77002,246.129115,205.044113,46.184865,13.06358,74.871002,2415.99707,248.122268,190.293173,52.691177,143.236572,245.69281,2376.993652,97.284869,254.276979,52.473584,158.144165,258.409332,2282.650635,92.753574,224.334648,47.383602,205.94809,310.365814,2213.669189,92.753574,224.334648,47.383602,164.652557,259.443024,2270.022217,112.208047,245.678725,136.779889,-287.884552,318.612854,2344.710938,113.66279,198.074596,59.233413,-106.955025,622.527954,2229.279297,122.085077,224.092247,75.052231,-41.083439,869.263306,1981.868774,113.033341,224.807353,74.078316,56.181011,1012.713684,1998.426392,248.905561,221.346299,223.596124,-149.21759,258.679047,2288.583496,214.235439,151.046263,261.651158,-101.998489,580.433838,2108.664795,191.006286,137.482251,300.182392,-235.14566,809.365479,1865.836792,219.383899,134.049564,299.409816,-209.70639,967.028381,1853.398315,127.183696,153.854221,59.041588,-319.175659,-199.72464,2602.911621,166.379488,178.428659,89.146092,-181.392105,-250.408554,2630.270996,166.379488,178.428659,89.146092,-221.10141,-281.090759,2643.969727,178.383213,193.615293,178.765405,-333.461792,-263.756836,2674.878906,193.620512,181.571341,269.146096,-206.683777,-275.417206,2597.915771,178.383213,193.615293,178.765405,-301.594299,-255.699905,2524.227051,166.379488,178.428659,89.146092
2020-05-05,08:31:00:524322,524322,1,1524322,679.528015,-1091.804077,-7618.157227,254.073025,215.455987,74.161242,-253.096039,198.976105,2486.10083,255.370715,207.745273,76.631922,-283.046783,72.951797,2554.24585,256.346951,202.514807,77.14208,-328.989502,-127.299797,2640.425781,257.038,193.561292,79.366764,-288.157776,-98.467293,2634.810547,288.749612,179.663213,182.353788,-141.584122,-92.442474,2633.947998,268.800249,175.231934,230.837276,36.888256,126.677063,2610.375732,267.460444,118.093423,232.978198,104.376511,216.166107,2400.401855,29.6833,123.297018,211.509864,155.153366,236.579651,2318.122559,355.613056,118.577119,250.794773,172.601624,286.669525,2220.744629,355.613056,118.577119,250.794773,143.391815,265.437195,2271.756348,292.408152,136.875495,232.209621,-354.844727,-89.067924,2619.516602,103.83445,203.353799,160.735841,-471.808746,-48.189842,2566.018066,58.593272,200.904853,115.661303,-588.702637,195.118073,2462.915039,42.198316,228.919725,88.212802,-583.762939,353.425446,2281.229248,97.94381,249.538186,26.388012,-555.242676,362.651489,2179.140381,192.099864,92.832067,276.825513,-554.6026,357.304199,2288.001709,192.099864,92.832067,276.825513,-518.666321,391.265625,2182.020508,64.781247,224.781626,77.139778,-121.466057,330.546509,2398.706543,246.787811,241.032774,63.403537,-32.387012,508.460754,2039.272583,259.001432,180.651411,83.846848,9.694539,898.800171,2034.808594,253.949311,197.897449,79.455202,63.419388,955.145752,1859.027588,228.883518,114.570635,123.16591,-293.819702,349.999542,2358.930176,138.198118,123.336437,235.07784,-164.711868,534.918762,2016.068237,114.222272,177.432019,276.973628,-212.834702,928.345093,1998.291626,95.690408,160.413407,273.221435,-202.296524,981.30835,1829.856323,103.515418,249.352704,287.583726,-344.026398,-207.391678,2660.082275,187.213285,178.519443,67.14907,-222.171829,-315.37204,2633.924561,187.213285,178.519443,67.14907,-267.775085,-334.001526,2663.464111,178.507637,172.789137,157.336448,-357.526825,-278.537292,2739.57666,172.786716,181.480558,247.149097,-268.348206,-326.728058,2610.307861,178.507637,172.789137,157.336448,-378.351349,-259.781189,2571.632568,187.213285,178.519443,67.14907
2020-05-05,08:31:00:590966,590966,1,1590966,528.521851,-856.616821,-5958.129395,247.541841,206.876226,77.040307,-250.253708,186.23584,2483.282471,247.956854,204.780743,77.992694,-278.027588,55.663795,2544.917236,254.417285,200.32949,81.504369,-309.242615,-151.546066,2623.550293,255.107088,191.452081,84.015767,-270.782379,-118.925346,2620.392822,287.503523,189.103087,190.486065,-127.697823,-92.4422,2643.708496,271.934433,171.100126,234.388674,36.188141,136.37561,2599.634766,273.531496,122.779729,231.717817,116.389587,237.993134,2398.60498,357.959919,114.821484,199.982435,153.874664,243.356705,2306.841553,313.27528,127.733997,251.062621,175.99913,307.8396,2218.744385,313.27528,127.733997,251.062621,147.875595,274.360565,2261.500244,272.810942,125.797968,206.250032,-337.74411,-114.88633,2602.702881,100.071126,201.795578,161.151959,-456.877686,-74.218452,2552.364258,60.814305,194.816116,120.667144,-600.009033,167.157211,2478.13623,41.787155,230.783025,87.873502,-594.328491,320.141937,2290.54248,68.295472,234.406694,59.455664,-558.07373,366.268982,2201.19873,32.043181,104.710359,134.482965,-577.555908,386.105927,2307.103027,32.043181,104.710359,134.482965,-540.352661,373.29361,2191.498535,34.128073,252.392426,96.509492,-124.409904,341.091187,2429.937012,239.36116,241.397232,61.327813,-29.612579,514.441956,2067.595215,255.834998,184.785996,87.600711,-13.158417,907.144531,2034.687012,245.347908,201.142229,81.297294,59.26672,955.06543,1862.184448,222.573499,122.77002,133.439819,-292.331696,348.056427,2369.023926,94.534151,113.714823,259.03604,-260.796844,510.836487,1991.571533,91.835555,177.958443,263.118258,-213.070099,906.285217,1977.372559,76.111895,163.366807,264.96774,-242.221771,971.313965,1814.599976,50.649628,247.672321,223.53588,-317.847321,-233.631485,2640.270508,243.764326,159.705288,100.392733,-254.264923,-222.163544,2487.733398,243.764326,159.705288,100.392733,-239.448959,-268.338165,2519.005371,140.086037,122.72241,225.529999,-228.849564,-294.529419,2646.604736,116.235674,200.294712,280.392725,-287.760986,-262.891602,2495.73584,140.086037,122.72241,225.529999,-387.139191,-293.906708,2581.794434,243.764326,159.705288,100.392733
2020-05-05,08:31:00:657655,657655,1,1657655,-355.159576,482.194946,3328.17627,135.520395,206.785795,81.897307,-256.277191,166.401855,2259.125244,135.819267,207.357033,82.554006,-271.854279,47.247974,2321.295166,136.310847,208.989807,91.617894,-267.404785,-133.139999,2420.568848,140.632111,215.100591,99.740827,-291.23465,-93.355568,2423.920166,37.25365,217.435033,321.946474,-376.02359,-26.98353,2506.350098,1.691283,183.378682,300.435596,-508.585815,198.642044,2521.799561,1.156927,183.59665,291.66882,-589.665405,402.70932,2535.601807,125.18612,234.590138,9.482308,-634.761169,394.42038,2614.605225,170.834401,109.767288,259.32761,-628.341187,428.486877,2518.143311,170.834401,109.767288,259.32761,-699.20697,382.38324,2536.545166,338.928197,169.186883,36.038431,-246.53949,-113.97773,2383.270264,241.857264,219.520009,359.106745,-150.316833,-115.478012,2303.884277,260.646626,211.061248,50.85112,-5.864739,61.960697,2166.072266,261.447194,159.408963,58.736392,102.377724,240.24321,2244.430908,13.998577,162.827889,36.401318,181.526398,289.03125,2276.500732,19.518832,169.60017,13.565438,277.85907,312.275055,2294.687988,19.518832,169.60017,13.565438,146.052094,257.842377,2370.948486,313.409772,123.613177,8.325371,-289.186035,352.562622,2239.522949,85.985987,169.930824,81.98769,-237.067841,722.826111,2305.919678,83.4878,232.588218,76.096527,-184.085098,936.863892,2017.643188,69.61747,226.473957,77.036336,-194.114014,1113.770386,2031.251953,288.924649,220.355979,285.130572,-182.538132,283.954102,2134.750488,227.86116,182.055671,234.423224,38.025467,592.298279,2148.358154,211.631334,141.94983,281.318437,-18.656511,875.489685,1922.308838,196.960166,143.504534,281.734333,83.708458,999.919922,1894.519287,142.462314,166.685726,21.213768,-256.678497,-195.623352,2465.126221,102.698675,164.859321,24.286323,-317.929993,-263.24881,2587.234619,102.698675,164.859321,24.286323,-351.465881,-244.2892,2550.696289,129.090735,250.334975,65.071547,-347.82843,-156.157227,2468.956787,257.301325,195.140679,204.286329,-325.406555,-286.016663,2544.404297,129.090735,250.334975,65.071547,-271.878052,-289.039581,2432.274414,102.698675,164.859321,24.286323
2020-05-05,08:31:00:724311,724311,1,1724311,571.158997,-959.739807,-6490.596191,250.705984,211.131764,76.585124,-245.603134,198.537079,2466.505615,251.822865,204.955757,78.95704,-271.165253,67.566544,2528.612061,252.753932,195.305525,82.03779,-301.350281,-146.165878,2588.646729,253.272872,186.505811,84.77212,-263.410828,-112.730591,2589.750977,283.676898,188.672292,192.633101,-121.105286,-80.835205,2611.994873,261.665319,183.363505,234.131865,45.69854,149.86528,2628.726562,245.470448,110.398691,257.782256,63.353813,231.401978,2404.384277,46.797212,110.959075,188.155182,102.074936,228.061417,2312.928223,301.897151,117.608777,298.026809,77.792793,273.67804,2214.116455,301.897151,117.608777,298.026809,35.170742,258.335205,2260.180908,230.527096,115.961761,275.1577,-329.764893,-108.337845,2569.72876,94.129019,203.096675,159.144654,-446.422607,-63.894733,2516.48999,49.643151,213.533597,123.248579,-579.219849,138.665741,2355.970215,333.333166,232.841749,26.17784,-447.833405,203.252777,2162.799072,89.229391,246.212342,36.317596,-415.177551,220.319031,2062.348389,89.65264,206.522728,36.867612,-336.718628,279.158356,2013.403442,89.65264,206.522728,36.867612,-324.846313,196.785187,2076.746826,345.190233,227.978715,11.920641,-118.360359,345.345734,2395.744629,299.649895,242.871283,99.51375,-149.497635,531.14032,2028.061401,283.04548,179.043772,72.428532,-30.31724,907.49469,2034.650269,251.581262,193.755667,71.028791,41.42057,965.987915,1864.920532,217.534253,113.586591,125.753568,-289.742218,354.794861,2345.132568,152.522932,131.387782,222.931887,-89.97084,540.641113,2035.51123,125.974618,182.752978,280.1939,-160.501205,932.872192,2054.674316,79.2776,158.656506,279.967393,-195.502182,975.53009,1885.577393,63.641058,245.514673,251.499161,-308.981903,-229.573227,2598.197998,253.501914,170.480593,126.140935,-260.976807,-228.278275,2439.477051,253.501914,170.480593,126.140935,-225.440216,-253.285385,2477.532471,149.438344,108.981124,245.319392,-201.532181,-239.373367,2605.399658,106.498086,189.519407,306.140933,-270.957306,-276.475861,2460.166504,149.438344,108.981124,245.319392,-342.279724,-327.268829,2563.195312,253.501914,170.480593,126.140935
2020-05-05,08:31:00:790987,790987,1,1790988,521.790771,-863.210632,-5819.774902,245.681739,209.088102,78.349031,-245.854279,198.295105,2465.731934,247.096598,202.380129,81.601288,-265.464417,65.492126,2521.014893,246.702603,194.426465,82.531995,-293.62851,-146.448441,2576.923828,247.349403,185.953877,86.176887,-257.719391,-112.162498,2581.851562,284.854271,195.964329,194.495625,-122.272644,-77.144646,2621.872803,261.827676,176.50453,234.05887,42.524799,150.170303,2604.722656,251.344778,116.331965,250.391964,77.667999,248.820053,2393.130127,74.155128,112.787388,158.892235,116.004456,227.039352,2305.589844,281.303202,122.65192,314.675857,74.280724,269.237854,2212.98291,281.303202,122.65192,314.675857,33.115326,259.974487,2253.619385,200.070053,112.831161,297.276818,-320.899963,-110.094627,2555.46167,91.431553,209.709546,159.360581,-429.706146,-69.111641,2489.117676,51.989002,209.223007,117.446517,-544.998047,152.867645,2349.19043,351.430973,237.077575,38.155658,-442.821838,233.144409,2148.506348,52.919943,253.608726,356.619758,-416.056,222.905579,2046.93457,79.673232,198.352667,29.279443,-326.552216,273.090485,2012.893921,79.673232,198.352667,29.279443,-319.263123,195.079712,2071.979492,324.187194,224.016602,351.451972,-126.377625,353.43399,2408.718994,291.768548,242.750197,93.935395,-139.183105,539.578003,2046.440552,279.783453,179.53693,74.313402,-33.889503,914.508484,2049.587891,248.967087,198.720201,70.462,38.896946,956.101013,1878.30957,223.035766,118.600571,120.972324,-291.048157,351.307953,2345.199463,154.159628,134.4087,222.806066,-82.063705,544.870728,2054.405762,129.062658,178.564911,277.500843,-133.421204,934.925232,2044.549438,99.141241,154.592049,270.446629,-111.903297,970.199707,1874.036499,106.956123,242.86181,289.282446,-299.142761,-228.965515,2585.548828,261.498133,180.15467,127.016086,-253.160507,-260.461334,2431.770996,261.498133,180.15467,127.016086,-217.126144,-275.514893,2473.255859,181.046048,98.503252,215.981543,-192.874924,-234.192047,2593.072998,98.501867,179.84533,307.016092,-261.515564,-302.680756,2462.122559,181.046048,98.503252,215.981543,-329.59903,-331.317505,2573.168945,261.498133,180.15467,127.016086
2020-05-05,08:31:01:857622,857622,1,1857622,-297.824677,383.600952,3681.134277,78.467994,214.322185,77.986445,-196.439194,69.171295,2151.579346,77.887889,218.105659,77.005107,-221.53688,-39.588936,2239.109375,75.315177,228.08339,73.415297,-262.672882,-178.542709,2399.170166,71.926787,236.914756,69.157668,-288.771057,-153.371429,2366.589355,38.599797,165.137451,339.644294,-417.602905,-105.572639,2330.122803,40.669161,144.499664,297.913566,-522.345154,92.13765,2170.527344,51.716694,184.671792,260.181761,-483.141846,318.670319,2189.314941,213.993276,154.25531,272.706402,-496.007874,403.787964,2147.356689,211.544536,151.198186,278.04531,-509.187347,497.029694,2095.583252,211.544536,151.198186,278.04531,-486.85498,464.556335,2206.021484,131.435828,176.171387,265.978904,-223.008377,-159.369965,2377.482422,213.700798,176.005117,8.985729,-94.137146,-138.991699,2386.594238,206.165089,197.328204,42.697114,102.328751,42.283356,2303.189453,210.308905,172.951321,85.778264,119.394661,273.475159,2331.853516,312.871943,181.091821,31.786063,207.315918,326.918732,2338.626953,312.895486,177.976144,28.893317,299.738281,377.9245,2342.357178,312.895486,177.976144,28.893317,201.937256,318.151947,2279.682373,227.575881,220.470355,348.546606,-255.187119,222.503296,2038.697998,76.657735,175.461944,82.29915,-202.002975,615.818237,2070.199463,64.765778,237.344143,59.573478,-98.02446,792.857605,1749.845093,74.185404,227.92331,65.574571,-59.975327,974.834229,1762.067139,284.430105,220.352582,267.405019,-85.868111,206.346207,2067.171387,273.486683,186.565836,264.336984,-46.880138,599.52356,2112.647705,275.887154,126.111879,259.189307,-4.375547,822.114563,1802.019409,278.034927,132.825068,260.209518,6.053959,992.327576,1819.421509,83.175978,137.148722,90.276084,-278.45163,-219.988312,2467.237549,111.067594,221.086376,47.40695,-199.065201,-220.99617,2605.93042,111.067594,221.086376,47.40695,-254.364822,-226.912506,2608.299561,247.595366,224.695485,197.030076,-351.398956,-191.519089,2535.999756,248.932406,138.913624,227.406937,-222.39502,-265.097443,2593.347656,247.595366,224.695485,197.030076,-265.495758,-322.741394,2484.726318,111.067594,221.086376,47.40695
2020-05-05,08:31:01:924322,924322,1,1924322,451.722748,-703.26123,-4852.297363,220.098154,213.416936,77.166897,-253.262131,197.597916,2447.871338,223.415843,208.479081,83.607277,-267.129974,73.862633,2515.420898,237.273018,195.086038,85.353205,-284.483032,-133.398743,2572.299805,238.246237,187.300035,90.352187,-253.734436,-96.746964,2581.297119,286.96949,198.400676,195.591166,-123.97361,-60.538658,2626.11377,280.728676,158.485551,216.981748,79.993996,93.060081,2525.460693,12.282057,100.209297,118.483055,99.46521,57.173222,2298.75415,87.210327,111.64879,151.939658,134.295151,33.164352,2212.983398,273.340856,107.945266,326.167866,106.828735,51.57383,2110.887207,273.340856,107.945266,326.167866,67.583527,47.259293,2158.920654,214.909398,102.345919,291.6639,-310.489746,-100.99527,2546.25415,90.353351,224.681213,164.614438,-400.031281,-76.355705,2454.411865,38.232842,228.208502,111.332907,-467.828003,97.239204,2245.912598,325.237125,230.416284,22.748696,-330.750153,154.717056,2066.133057,76.513437,244.461488,27.675715,-292.881439,166.932449,1971.158325,83.617464,205.25042,37.154273,-216.841248,224.554489,1926.160767,83.617464,205.25042,37.154273,-206.257858,149.818176,1992.750122,338.932385,224.460253,10.321906,-153.32309,364.675323,2406.712646,221.338816,244.034573,45.278635,-30.828461,488.367126,2049.244141,250.722198,185.52827,88.974335,-24.05825,866.525024,2012.637329,230.740805,189.622773,88.417382,72.396194,955.484985,1880.723389,195.220844,130.958806,166.562367,-277.594574,318.573486,2296.751709,177.468519,115.814022,185.360795,-105.400505,334.731689,1939.209717,117.83766,158.756683,261.717209,-53.842976,688.890076,1800.081299,127.058706,154.025333,259.149148,35.213558,716.494751,1656.514526,140.231084,226.065418,317.905261,-283.988403,-213.869125,2582.608398,272.012716,178.62561,127.870881,-263.012024,-257.742401,2430.605713,272.012716,178.62561,127.870881,-221.480576,-268.341919,2466.004395,34.338235,92.437028,3.556846,-180.373184,-217.298935,2573.509277,87.987291,181.374403,307.870891,-265.322723,-296.136078,2464.678223,34.338235,92.437028,3.556846,-312.847321,-314.695953,2584.38623,272.012716,178.62561,127.870881
2020-05-05,08:31:01:990965,990965,1,1990966,591.161682,-973.60083,-6679.37207,258.681988,208.121544,78.523227,-242.098511,191.560394,2462.072021,259.012009,204.755892,79.264165,-266.495117,62.892796,2522.468994,251.883004,195.991614,81.901719,-296.480652,-145.742218,2583.816162,252.462993,187.232097,84.774093,-259.377472,-112.902466,2584.918213,283.669007,187.595998,188.813441,-117.792099,-90.949875,2604.025391,275.390643,182.364029,236.468793,36.426811,141.773941,2615.55127,282.965862,114.730605,224.434067,106.484726,210.461349,2402.539062,9.633582,115.403275,210.849594,144.071747,223.090393,2313.613037,329.654016,119.34607,255.377751,157.589111,274.901917,2218.375,329.654016,119.34607,255.377751,102.218666,254.499619,2262.498047,251.845561,119.616024,246.601598,-324.142303,-108.989243,2564.410889,94.361898,205.101228,158.555703,-436.223999,-64.964928,2508,54.15494,209.960972,120.535873,-561.547302,147.487488,2365.813721,30.106622,234.094033,85.971895,-551.763611,286.421051,2173.451416,267.865094,224.723447,74.694913,-536.332397,364.187378,2104.859619,267.692551,228.897783,74.458394,-517.415588,432.207153,2023.934082,267.692551,228.897783,74.458394,-512.852539,261.461365,2070.258789,47.421519,212.702871,343.488293,-119.884003,336.518982,2390.706299,243.263357,241.173042,62.980497,-31.215324,510.394806,2036.072021,257.468897,182.202623,86.30777,-6.321099,896.167297,2021.203491,245.710434,196.766522,81.121768,65.949379,955.562317,1856.486084,216.076881,119.966845,138.696777,-291.600891,354.832458,2360.357666,105.044118,121.065496,250.608658,-222.322662,551.653381,2013.991089,97.727093,183.902601,264.096341,-182.206375,939.608643,2040.598145,77.406415,153.311884,268.498828,-212.367798,972.296631,1872.086426,65.799461,239.990567,241.189361,-303.944,-227.341827,2594.214111,249.119151,160.617293,98.479872,-254.368149,-220.767654,2439.621826,249.119151,160.617293,98.479872,-237.327515,-265.158813,2470.316406,135.372894,118.192067,229.502192,-216.461746,-287.112671,2594.871338,110.880849,199.382707,278.479879,-286.461456,-260.365784,2451.402344,135.372894,118.192067,229.502192,-376.508759,-287.957245,2544.57666,249.119151,160.617293,98.479872
2020-05-05,08:31:01:057655,57655,1,2057655,530.653931,-902.650818,-6166.318359,252.564839,206.65896,77.757534,-239.516769,192.783676,2463.976318,252.836047,204.854265,78.381591,-265.789978,65.008461,2524.408936,250.958317,195.485796,81.318116,-297.893768,-143.185684,2583.702637,251.541299,186.772624,84.328968,-260.741943,-110.673363,2585.629883,283.37309,191.188626,188.419566,-120.909126,-89.975853,2613.590088,275.960046,178.467806,235.269417,37.729843,138.866745,2606.14209,282.781555,117.980779,224.100834,116.499092,215.20163,2399.680664,1.590805,112.981995,205.222733,150.427368,222.469009,2309.031738,311.694989,125.927315,261.146032,160.263977,285.616058,2220.833984,311.694989,125.927315,261.146032,104.275642,262.115326,2260.317627,234.817442,116.25077,249.798462,-324.931549,-106.262848,2564.141113,93.489781,206.385679,157.599449,-434.722595,-61.009026,2505.229248,50.187311,213.338619,118.840611,-549.100708,146.695053,2349.245117,27.611556,232.867176,86.720989,-540.926025,289.378632,2160.499023,260.121544,218.640446,59.010278,-502.671295,365.700623,2100.21875,248.191957,248.856538,44.750729,-475.246613,392.887726,2000.366699,248.191957,248.856538,44.750729,-496.545197,264.091949,2056.878418,58.386754,209.778123,335.68561,-116.590088,342.026123,2405.643311,245.324981,241.869107,65.138958,-36.600441,514.656189,2049.776611,258.625437,184.093715,86.375122,-12.280005,898.557556,2022.245361,244.559991,197.063256,81.855851,61.646336,957.824402,1858.900269,215.424584,121.057666,140.32759,-284.54071,354.423676,2358.838867,115.264186,121.69162,244.100181,-192.040741,544.921265,2015.845337,102.987372,183.055921,266.676756,-169.481613,933.4245,2036.621094,84.969523,155.108378,267.123421,-180.434174,969.842834,1867.094849,78.113266,244.048476,253.99913,-305.973541,-224.550781,2593.412842,248.608587,163.45609,108.333833,-254.736572,-216.595627,2439.962891,248.608587,163.45609,108.333833,-231.287292,-255.944244,2472.9021,140.84012,116.802742,234.347887,-210.039246,-268.472839,2598.283936,111.391413,196.54391,288.333833,-279.917084,-260.34314,2453.071289,140.84012,116.802742,234.347887,-365.955902,-298.455078,2545.736328,248.608587,163.45609,108.333833
2020-05-05,08:31:01:124300,124300,1,2124300,505.177124,-847.401367,-5684.379883,249.165285,204.444552,79.348007,-243.981796,196.232544,2471.498047,249.598058,201.747817,80.450899,-266.276947,63.713299,2525.111328,250.929089,195.858662,82.610974,-293.79953,-146.092163,2586.160645,251.532727,187.146441,85.628693,-257.162964,-112.520699,2587.868652,283.606573,194.193266,189.436139,-118.479607,-89.471947,2623.424805,277.453855,174.207095,235.736544,38.536713,141.021011,2595.130615,284.257718,121.604365,224.281335,126.808228,227.105408,2394.74707,356.106345,106.797826,202.614346,151.170456,229.144745,2300.175537,299.096217,126.365128,264.409136,157.502197,293.827332,2211.910156,299.096217,126.365128,264.409136,102.190483,268.835083,2254.143799,219.219937,110.023233,257.250586,-321.852844,-109.690582,2566.24707,94.114569,203.852424,159.765661,-436.33432,-67.491692,2512.300293,53.327725,209.962417,119.139525,-556.829285,148.643967,2369.648682,29.639559,233.465066,84.843294,-544.080933,289.907227,2178.210693,226.844113,237.70343,42.697192,-507.971405,335.230042,2090.44043,230.792024,234.681172,47.446007,-465.847229,381.113617,2002.529907,230.792024,234.681172,47.446007,-487.808655,279.428314,2066.334229,104.012082,211.708777,357.27101,-125.3134,354.337128,2424.289307,244.538643,243.775471,64.064538,-46.828083,515.71698,2059.986084,258.999165,185.778114,86.075867,-20.40258,900.949463,2020.912598,242.763532,198.113168,81.640881,58.082573,957.35321,1857.286987,215.440833,123.066321,140.64175,-291.666992,359.28186,2367.333252,119.274181,121.586752,241.000485,-188.654449,545.125122,2021.766846,104.870238,182.775272,267.256693,-169.905609,936.40863,2040.75647,81.736688,155.214753,268.666091,-189.74292,973.644897,1871.078003,71.703905,243.307383,248.437406,-300.066345,-228.073242,2596.469482,253.642581,161.481693,98.922031,-261.724518,-224.11734,2438.087891,253.642581,161.481693,98.922031,-240.970047,-267.215607,2468.675537,130.057322,114.516529,236.180283,-210.474228,-285.123535,2592.315918,106.357419,198.518307,278.922031,-291.621307,-264.526672,2453.178955,130.057322,114.516529,236.180283,-374.092224,-292.549438,2553.568359,253.642581,161.481693,98.922031
