Date_time,id,Azure_time,pelvisx,pelvisy,pelvisz,Pitch_pelvis_orientation,Yaw_pelvis_orientation,Roll_pelvis_orientation,navalx,navaly,navalz,Pitch_naval_orientation,Yaw_naval_orientation,Roll_naval_orientation,chestx,chesty,chestz,Pitch_chest_orientation,Yaw_chest_orientation,Roll_chest_orientation,neckx,necky,neckz,Pitch_neck_orientation,Yaw_neck_orientation,Roll_neck_orientation,clavicle_leftx,clavicle_lefty,clavicle_leftz,Pitch_clavicle_left_orientation,Yaw_clavicle_left_orientation,Roll_clavicle_left_orientation,shoulder_leftx,shoulder_lefty,shoulder_leftz,Pitch_shoulder_left_orientation,Yaw_shoulder_left_orientation,Roll_shoulder_left_orientation,elbow_leftx,elbow_lefty,elbow_leftz,Pitch_elbow_left_orientation,Yaw_elbow_left_orientation,Roll_elbow_left_orientation,wrist_leftx,wrist_lefty,wrist_leftz,Pitch_wrist_left_orientation,Yaw_wrist_left_orientation,Roll_wrist_left_orientation,hand_leftx,hand_lefty,hand_leftz,Pitch_hand_left_orientation,Yaw_hand_left_orientation,Roll_hand_left_orientation,handtip_leftx,handtip_lefty,handtip_leftz,Pitch_handtip_left_orientation,Yaw_handtip_left_orientation,Roll_handtip_left_orientation,thumb_leftx,thumb_lefty,thumb_leftz,Pitch_thumb_left_orientation,Yaw_thumb_left_orientation,Roll_thumb_left_orientation,clavicle_rightx,clavicle_righty,clavicle_rightz,Pitch_clavicle_right_orientation,Yaw_clavicle_right_orientation,Roll_clavicle_right_orientation,shoulder_rightx,shoulder_righty,shoulder_rightz,Pitch_shoulder_right_orientation,Yaw_shoulder_right_orientation,Roll_shoulder_right_orientation,elbow_rightx,elbow_righty,elbow_rightz,Pitch_elbow_right_orientation,Yaw_elbow_right_orientation,Roll_elbow_right_orientation,wrist_rightx,wrist_righty,wrist_rightz,Pitch_wrist_right_orientation,Yaw_wrist_right_orientation,Roll_wrist_right_orientation,hand_rightx,hand_righty,hand_rightz,Pitch_hand_right_orientation,Yaw_hand_right_orientation,Roll_hand_right_orientation,handtip_rightx,handtip_righty,handtip_rightz,Pitch_handtip_right_orientation,Yaw_handtip_right_orientation,Roll_handtip_right_orientation,thumb_rightx,thumb_righty,thumb_rightz,Pitch_thumb_right_orientation,Yaw_thumb_right_orientation,Roll_thumb_right_orientation,hip_leftx,hip_lefty,hip_leftz,Pitch_hip_left_orientation,Yaw_hip_left_orientation,Roll_hip_left_orientation,knee_leftx,knee_lefty,knee_leftz,Pitch_knee_left_orientation,Yaw_knee_left_orientation,Roll_knee_left_orientation,ankle_leftx,ankle_lefty,ankle_leftz,Pitch_ankle_left_orientation,Yaw_ankle_left_orientation,Roll_ankle_left_orientation,foot_leftx,foot_lefty,foot_leftz,Pitch_foot_left_orientation,Yaw_foot_left_orientation,Roll_foot_left_orientation,hip_rightx,hip_righty,hip_rightz,Pitch_hip_right_orientation,Yaw_hip_right_orientation,Roll_hip_right_orientation,knee_rightx,knee_righty,knee_rightz,Pitch_knee_right_orientation,Yaw_knee_right_orientation,Roll_knee_right_orientation,ankle_rightx,ankle_righty,ankle_rightz,Pitch_ankle_right_orientation,Yaw_ankle_right_orientation,Roll_ankle_right_orientation,foot_rightx,foot_righty,foot_rightz,Pitch_foot_right_orientation,Yaw_foot_right_orientation,Roll_foot_right_orientation,headx,heady,headz,Pitch_head_orientation,Yaw_head_orientation,Roll_head_orientation,nosex,nosey,nosez,Pitch_nose_orientation,Yaw_nose_orientation,Roll_nose_orientation,eye_leftx,eye_lefty,eye_leftz,Pitch_eye_left_orientation,Yaw_eye_left_orientation,Roll_eye_left_orientation,ear_leftx,ear_lefty,ear_leftz,Pitch_ear_left_orientation,Yaw_ear_left_orientation,Roll_ear_left_orientation,eye_rightx,eye_righty,eye_rightz,Pitch_eye_right_orientation,Yaw_eye_right_orientation,Roll_eye_right_orientation,ear_rightx,ear_righty,ear_rightz,Pitch_ear_right_orientation,Yaw_ear_right_orientation,Roll_ear_right_orientation
2020-04-16_23-53-41,1,1390988,-27.953117,176.793198,-5133.623047,265.469357,203.354874,92.652713,19.977156,-254.694107,2264.649170,265.694191,195.004481,93.335214,28.825506,-406.537781,2305.424805,275.447570,188.632238,90.450138,30.784662,-643.359619,2342.424072,275.385898,179.473786,89.580468,67.617218,-604.614990,2334.008057,270.670901,161.550140,195.014097,212.225342,-565.829224,2284.058350,187.644304,165.800497,259.120456,268.053009,-275.361969,2209.216309,172.673475,165.636465,315.202943,92.018631,-100.570351,2145.690430,16.107040,132.721392,271.983579,99.123413,-30.210718,2066.304932,33.390875,141.321185,246.916107,135.639221,55.466080,1991.747192,33.390875,141.321185,246.916107,86.804024,-3.017344,2032.645996,303.208519,152.687377,272.091441,-6.356758,-603.486084,2340.881592,93.625956,186.626566,163.636140,-144.743073,-562.851624,2324.125977,38.513253,189.071210,104.588902,-222.068253,-265.760071,2275.112305,11.192000,218.032860,43.598944,-74.150055,-124.904755,2115.342285,113.013570,221.280853,96.157867,-80.319130,-45.632935,2032.990723,107.551281,193.032016,84.582748,-69.533493,68.101677,2006.547974,107.551281,193.032016,84.582748,-51.431786,-53.411869,2003.913208,69.088268,239.718493,127.351619,111.996140,-67.416145,2191.208008,203.661680,230.276340,45.987900,308.264893,135.740265,1851.246948,231.094830,158.731598,122.638489,95.955673,467.228241,2004.474609,256.810603,171.773433,116.513112,64.318756,615.249512,1863.510620,149.974474,105.866591,235.493506,-78.377060,-82.238113,2177.323730,65.584170,142.533013,289.584456,-195.844025,247.931000,1908.740234,69.479642,159.311408,281.669423,-276.615662,639.013611,1757.934326,75.562685,155.432139,283.587263,-324.047821,670.847534,1576.408447,60.725610,240.999931,251.063439,30.124302,-733.542664,2341.595947,287.901467,167.135323,66.590769,-30.213579,-729.460815,2174.807129,287.901467,167.135323,66.590769,-11.246361,-784.099426,2196.575439,36.612058,111.920841,302.013273,80.433029,-826.043213,2293.665039,72.098533,192.864677,246.590782,-61.476696,-759.959595,2211.623291,36.612058,111.920841,302.013273,-81.254051,-765.424927,2354.819092,287.901467,167.135323,66.590769
2020-04-16_23-53-41,1,1457644,-33.637451,172.809998,-5096.467773,265.157892,202.939883,92.534696,22.141195,-254.216110,2262.947510,265.367806,195.730116,93.167447,30.520218,-405.640015,2305.669189,271.752862,187.090794,89.122825,26.910398,-643.481628,2336.305420,271.740626,177.895696,88.842428,64.746071,-605.072449,2331.303955,270.134943,165.750077,193.265057,213.721298,-569.952148,2292.432373,195.708824,167.355148,259.500938,267.998657,-277.071014,2225.605957,178.470253,159.990608,316.069048,94.615074,-110.039864,2137.934814,11.658700,141.528291,274.800541,97.132423,-28.555058,2069.603027,25.321137,148.022878,251.370508,129.477646,67.393394,2006.388916,25.321137,148.022878,251.370508,85.184937,-0.116736,2035.018677,299.439005,157.925385,272.061246,-9.535056,-603.000183,2333.478271,91.052864,191.709607,163.405321,-145.864777,-562.372314,2303.993652,34.821947,187.678263,105.117177,-226.256821,-264.781036,2262.434570,9.393923,214.449142,42.292631,-67.987488,-120.804321,2115.664062,124.233866,218.796554,101.742471,-84.371033,-39.598541,2036.572876,116.123320,185.253521,81.222523,-66.542076,75.869514,2025.830078,116.123320,185.253521,81.222523,-39.947052,-43.124245,2000.166626,63.275276,237.829598,117.316880,114.534569,-66.287117,2191.296875,202.555404,230.634215,45.306007,311.817749,133.114639,1849.390991,231.205489,159.189074,123.002053,96.632286,464.445312,1999.552734,255.112056,168.105117,117.774464,61.971424,621.526306,1869.348755,142.660008,109.247953,243.435574,-75.874435,-81.024551,2176.406250,65.414729,143.324310,289.878346,-196.349030,252.176636,1912.543945,69.186627,159.831391,282.050175,-280.045746,644.250488,1765.287964,75.066647,153.126542,284.814640,-327.572113,667.803345,1582.419189,62.399077,238.806277,253.523632,25.088623,-733.641052,2332.991943,296.094184,156.396155,78.003795,-50.650768,-710.070862,2174.189209,296.094184,156.396155,78.003795,-17.536655,-761.662537,2182.246826,44.811872,124.620236,308.736098,90.463860,-798.913940,2263.243164,63.905816,203.603845,258.003795,-70.285950,-754.305542,2204.591797,44.811872,124.620236,308.736098,-74.142227,-794.053528,2343.710938,296.094184,156.396155,78.003795
2020-04-16_23-53-41,1,1590955,-44.559105,186.237961,-5357.610840,266.202159,203.715527,90.155302,18.421406,-255.736832,2261.803711,266.366630,196.874790,90.628668,20.081900,-407.106445,2307.730713,274.431487,188.555251,85.798826,2.729522,-644.435730,2344.581055,274.382328,179.382985,85.091016,42.812405,-608.535889,2336.833252,270.922357,163.607022,189.669911,192.759430,-582.986084,2292.085693,196.533132,164.647666,255.059017,268.962952,-297.414673,2210.938232,174.702583,158.188619,317.341324,93.324142,-135.574356,2115.356689,62.384682,162.922648,273.096369,96.085434,-32.070370,2089.166260,63.694153,180.997796,263.869465,108.882446,87.073112,2091.253174,63.694153,180.997796,263.869465,74.793846,-0.870168,2043.946533,336.070748,167.121638,294.515853,-31.291954,-601.576050,2342.436279,93.217238,186.770483,159.618335,-167.069427,-551.130310,2325.240234,37.581722,192.520112,98.018977,-209.599594,-249.238190,2257.539062,9.975402,218.231747,39.616542,-51.966488,-118.756172,2096.326904,126.679347,212.332664,96.743727,-62.650814,-27.802929,2026.775635,121.460367,194.744151,83.874580,-50.494690,85.469223,1996.794678,121.460367,194.744151,83.874580,-37.573063,-45.078869,1984.817749,80.080004,232.912067,128.833802,119.030609,-72.796654,2185.688477,200.576229,228.383959,43.116562,334.292358,128.758423,1853.729248,228.365152,159.343831,123.867265,113.015953,458.459442,2003.423462,258.293577,165.863238,119.100081,64.077225,615.791382,1876.829590,131.076024,108.407462,256.446399,-72.861656,-78.440475,2174.025146,67.773896,142.286805,287.790362,-180.068863,255.663757,1902.702637,71.264923,158.619999,280.794204,-254.851639,647.904541,1746.377197,86.834750,157.791439,282.794712,-274.320801,692.668213,1561.541748,80.868070,247.019098,272.924283,-5.023109,-734.700012,2343.605469,308.687833,158.778788,56.616117,-100.550774,-679.951843,2203.457031,308.687833,158.778788,56.616117,-82.607819,-739.380615,2204.002197,31.848724,133.311660,302.292737,24.219099,-810.939941,2260.902344,51.312167,201.221212,236.616117,-125.834045,-719.116089,2236.921143,31.848724,133.311660,302.292737,-113.776863,-765.852600,2373.991455,308.687833,158.778788,56.616117
2020-04-16_23-53-41,1,1657655,-61.051113,193.475037,-5423.799316,265.634182,204.718123,89.558337,22.918556,-255.217194,2262.283447,265.849581,197.170288,90.159640,23.336899,-405.550293,2308.741455,274.215833,188.201044,85.364757,4.267277,-641.697021,2343.931641,274.173262,179.026221,84.691257,44.417965,-606.225708,2336.601807,270.622718,163.722027,189.294991,193.816116,-581.774292,2292.396484,204.675097,163.760893,256.448728,262.400970,-297.220032,2207.141846,181.615145,150.783618,311.814015,113.507004,-130.773132,2082.246094,91.081266,171.498059,278.731594,102.143906,-25.392443,2075.099609,91.091793,191.624481,279.111492,83.653839,89.896881,2099.119629,91.091793,191.624481,279.111492,66.488235,-2.839849,2033.098877,5.833916,166.419911,315.800711,-29.263536,-598.817139,2341.908447,92.788750,186.025021,159.464853,-164.378845,-548.205078,2326.679932,53.517493,193.544755,98.979940,-211.516754,-249.912323,2253.927979,21.427384,231.613701,45.401438,-98.542656,-135.343994,2050.822021,122.186853,180.831393,76.171370,-70.530823,-25.027349,2039.468506,124.050239,197.963259,87.420988,-65.515366,86.321289,2003.331421,124.050239,197.963259,87.420988,-36.832111,-32.735683,1987.656250,55.700593,211.120928,90.796723,124.832092,-75.240730,2184.311768,199.357008,227.765695,42.801775,342.645416,126.469193,1857.307373,227.657185,160.282399,124.511586,117.523567,453.881897,1999.713867,255.474556,157.838722,121.993580,59.589184,624.884155,1899.131348,123.134443,116.326106,265.822810,-65.957413,-79.859718,2171.083496,68.889997,142.952488,288.204068,-175.961639,254.639862,1905.281372,72.097228,159.170182,281.652366,-256.478302,645.074951,1753.610840,88.891561,161.360996,283.688733,-273.893524,701.547485,1572.874268,84.859056,250.815288,278.262583,-4.069529,-731.416138,2342.400146,302.551428,158.713152,60.542999,-88.148788,-687.002930,2192.784912,302.551428,158.713152,60.542999,-68.801292,-745.417419,2197.926758,35.909188,128.242231,300.914900,34.081337,-810.280701,2266.977295,57.448572,201.286848,240.542986,-115.000816,-725.035767,2225.805420,35.909188,128.242231,300.914900,-113.559158,-764.285400,2364.912109,302.551428,158.713152,60.542999
2020-04-16_23-53-41,1,1724311,-62.102402,181.583206,-5207.887695,262.302639,204.150139,89.129842,22.885487,-255.085464,2263.538818,262.660891,196.911406,90.149275,23.278336,-406.221802,2309.498047,272.453827,188.134005,87.685721,13.716664,-643.922058,2344.550781,272.429533,178.942973,87.293485,52.593967,-606.538025,2338.373535,271.007749,165.694515,191.450670,202.961746,-576.080139,2299.250977,211.315996,165.252013,257.903127,264.990387,-286.665405,2221.335205,186.760065,146.299806,313.138127,118.858337,-130.713486,2078.801514,102.296570,179.056512,283.253864,97.415726,-26.518806,2086.437988,103.002660,198.839180,287.723946,62.933609,81.372223,2125.083740,103.002660,198.839180,287.723946,60.162247,-6.352454,2039.242310,18.420015,164.345899,322.611269,-21.765711,-602.426147,2341.437744,92.225487,189.141696,162.860503,-159.187302,-560.046082,2318.296143,54.395596,188.266227,102.080826,-223.779114,-258.259796,2273.458984,22.917304,231.280382,46.410358,-111.585518,-140.402328,2070.493652,94.416375,193.170405,84.863322,-96.523026,-31.781517,2036.411987,95.156161,213.457480,86.703216,-90.878990,66.199326,1971.557007,95.156161,213.457480,86.703216,-57.787498,-34.032578,2010.463501,30.072327,222.323311,92.931520,126.150162,-71.998489,2192.406250,197.995363,228.900775,42.021698,342.686096,123.119858,1858.270142,228.534552,160.740668,124.955629,113.486259,450.991547,1998.044067,251.527849,155.947990,123.888426,57.675198,628.328430,1905.902832,126.657123,120.066604,263.061550,-64.316345,-79.631500,2168.933105,69.539342,143.941130,288.331297,-176.932205,260.264374,1908.220215,72.347459,158.658299,282.540299,-263.532898,649.598694,1752.380615,82.737425,154.511230,284.459319,-292.267883,681.125732,1566.303345,74.104632,242.936048,266.797207,9.445179,-734.280396,2342.881836,303.226869,160.733790,71.097496,-85.085747,-710.742371,2193.934570,303.226869,160.733790,71.097496,-54.904507,-764.546997,2200.046875,32.533213,127.846292,314.362545,60.248608,-807.131165,2268.173340,56.773131,199.266210,251.097503,-103.678169,-752.282959,2228.753906,32.533213,127.846292,314.362545,-91.822472,-786.541504,2369.268555,303.226869,160.733790,71.097496
2020-04-16_23-53-41,1,1790988,-55.461491,174.492645,-5107.107422,259.799706,204.952851,89.178290,20.593260,-254.100891,2268.306641,260.300810,197.633438,90.555353,22.064922,-406.052277,2316.615723,271.832056,188.499543,89.718246,20.918890,-645.943848,2353.529297,271.812061,179.304827,89.425393,58.802540,-606.821045,2347.447754,271.422336,165.416830,196.064201,207.431152,-564.022156,2307.208252,219.386693,167.007724,259.463100,262.480957,-268.064209,2237.751709,192.749912,140.545942,314.549341,122.026619,-125.382828,2072.978027,97.469241,182.251901,290.173137,88.810249,-23.861773,2086.367432,98.068696,202.266697,292.952772,45.213833,79.080772,2132.141357,98.068696,202.266697,292.952772,39.897739,-18.206820,2028.821899,5.563742,164.370494,336.407413,-16.385933,-605.436035,2349.726562,92.462837,191.685456,164.042653,-154.815842,-565.853394,2319.948486,49.502746,190.254146,103.331399,-226.241241,-264.440552,2263.911377,17.168495,228.022230,44.542703,-101.068184,-141.249893,2068.707764,109.809843,187.270610,76.977500,-72.666588,-31.455666,2044.745972,112.003978,206.200751,84.483605,-62.424858,74.590790,1992.320068,112.003978,206.200751,84.483605,-32.882042,-42.777592,2003.262329,43.944383,218.091694,87.210593,124.117355,-68.359726,2197.908936,198.112813,231.171464,42.321648,331.600220,120.578552,1849.245239,230.850299,160.687286,124.617149,102.283417,452.779633,1990.706909,251.166987,157.054643,123.477133,49.147564,631.093872,1894.552368,128.639178,119.461420,260.785707,-66.868202,-80.105286,2166.782715,71.301550,143.366078,288.007953,-177.780807,261.087250,1900.008911,73.970980,158.616306,282.559694,-265.302032,653.933044,1742.411987,80.571513,150.154600,284.998788,-296.573639,670.517639,1552.995361,73.223255,238.195792,265.561861,20.003101,-737.256226,2352.421387,299.150142,157.448643,82.463090,-66.709152,-723.028076,2195.733154,299.150142,157.448643,82.463090,-27.832546,-771.590149,2202.515381,40.448385,126.238155,317.949998,88.685822,-797.356262,2278.976318,60.849858,202.551357,262.463083,-80.469826,-769.148804,2227.812988,40.448385,126.238155,317.949998,-73.208572,-807.829224,2368.904541,299.150142,157.448643,82.463090
2020-04-16_23-53-41,1,1857622,-49.277172,182.302216,-5275.003418,263.482789,205.532337,90.376573,21.161524,-252.037354,2264.003906,263.825846,197.773886,91.304153,24.580513,-402.252075,2312.177246,272.653698,188.350845,89.614001,23.028854,-639.729675,2348.088379,272.625810,179.161209,89.189874,60.580029,-601.145935,2341.642090,271.256920,164.517352,191.883131,209.722458,-569.762573,2299.425049,223.286571,174.658446,254.670861,290.191742,-276.203339,2270.965088,198.121959,139.693949,312.189949,158.777725,-131.222855,2104.984619,96.283986,162.702273,289.516464,127.799469,-31.912916,2082.046387,96.006188,182.853395,291.691867,83.670464,79.024139,2087.997070,96.006188,182.853395,291.691867,77.216537,-51.507980,2030.222412,355.936490,155.930083,346.717660,-13.777729,-599.491211,2344.955566,92.495452,192.031564,165.421245,-151.489670,-563.674500,2314.628174,51.683952,188.537606,102.983252,-220.697647,-263.501495,2268.383301,21.459956,228.791532,47.262312,-104.526405,-137.773987,2072.902344,116.765332,188.670091,76.874820,-77.495903,-29.553965,2046.178833,116.535967,184.802174,74.920709,-47.034954,83.501732,2036.342163,116.535967,184.802174,74.920709,-35.428402,-45.625477,1997.817871,49.068695,220.515379,86.019597,120.518066,-69.619591,2186.658936,200.610579,230.668903,42.696126,326.823730,120.728020,1844.085938,230.519425,158.886650,123.296693,110.060799,450.760010,1996.552246,255.374909,155.170454,121.424074,51.576805,626.770752,1904.067749,119.993743,118.570186,268.001403,-70.013100,-80.257011,2167.011475,66.487866,143.726386,288.639747,-184.011673,257.707489,1905.261963,69.918401,159.438789,281.510716,-263.925995,650.123840,1755.044189,80.232810,156.105089,283.465897,-299.796417,685.982788,1571.230591,68.111829,243.615629,259.403540,21.751255,-730.080872,2346.765381,306.419235,160.435571,81.805019,-82.992294,-724.544556,2203.237793,306.419235,160.435571,81.805019,-42.272556,-771.066406,2206.690430,30.904900,130.691083,327.392527,82.334084,-790.035278,2268.193604,53.580765,199.564429,261.805012,-90.924530,-769.375244,2237.927246,30.904900,130.691083,327.392527,-65.177673,-802.158020,2376.751953,306.419235,160.435571,81.805019
2020-04-16_23-53-41,1,1924322,-64.202187,182.619614,-5322.689941,264.004666,204.923881,89.787864,25.330769,-256.083801,2268.925781,264.289738,197.828348,90.568431,26.849543,-409.238342,2318.191650,273.760195,188.190615,87.791807,17.584831,-651.316223,2354.130859,273.722340,179.010779,87.190996,57.081303,-613.296509,2346.941650,270.691508,165.469240,192.185419,209.664200,-580.347595,2306.482178,215.662967,168.689756,255.864077,284.317108,-283.928680,2245.345459,186.999246,143.385244,318.946717,125.951378,-146.004761,2089.296875,97.610250,175.399942,297.730875,78.841034,-48.130535,2089.869141,97.872216,195.461987,300.455882,19.293554,53.139172,2122.365234,97.872216,195.461987,300.455882,23.090937,-66.498100,2046.663818,19.812481,165.294944,351.655367,-18.557344,-609.003418,2351.772217,92.592705,188.828444,163.416597,-159.053116,-567.164185,2329.004150,55.767645,188.887720,101.797320,-223.212250,-259.980133,2279.931396,25.625449,231.944289,49.146909,-116.379936,-136.445312,2071.307373,113.613546,190.326031,80.633012,-95.713860,-25.418535,2040.894287,116.690042,208.674552,89.714494,-95.190086,79.697350,1983.405029,116.690042,208.674552,89.714494,-44.556744,-49.254677,1988.401489,42.487195,227.879354,83.754576,128.624054,-70.695923,2191.184814,195.596282,227.535867,40.317783,361.090942,126.574425,1858.039673,226.594039,161.115378,126.615928,117.526649,454.343842,1997.729736,251.467388,157.255563,125.032566,58.495670,632.074585,1899.817139,128.500292,119.126163,262.578908,-65.946304,-78.585472,2172.656494,65.684907,146.626607,289.019121,-188.715286,277.575409,1924.502197,67.912381,156.078490,284.393863,-287.818329,663.728210,1747.658081,82.750650,153.134750,286.742949,-316.991302,690.284485,1557.268921,75.007022,241.625040,269.885548,13.069665,-743.339050,2352.539795,311.169739,154.195418,71.381388,-97.366135,-703.720276,2214.367188,311.169739,154.195418,71.381388,-63.415817,-756.757996,2209.785645,36.297386,137.335814,314.918524,61.625019,-802.178345,2262.248535,48.830261,205.804582,251.381388,-110.884895,-751.873291,2244.446045,36.297386,137.335814,314.918524,-84.408043,-806.414795,2379.237061,311.169739,154.195418,71.381388
2020-04-16_23-53-42,1,1990966,-47.617264,168.818695,-5245.991699,264.632084,203.614091,90.600477,21.539951,-255.261246,2274.679688,264.913841,194.787642,91.454654,25.522346,-412.111938,2316.106201,274.804167,188.600749,89.353140,22.856434,-656.176025,2354.101562,274.750242,179.433217,88.585938,61.598404,-616.914185,2345.875488,270.604605,164.547167,196.118189,212.204865,-573.392151,2302.538574,215.586542,167.104663,258.670022,272.417114,-272.877655,2232.369873,187.945530,143.169377,318.241769,114.852844,-132.205582,2074.178955,84.945642,170.668409,310.109526,49.097614,-45.090199,2064.659912,84.923463,190.745085,308.339035,-25.828003,49.649269,2087.581055,84.923463,190.745085,308.339035,-2.073415,-58.136036,2063.010498,26.033833,184.158638,352.259825,-14.675275,-614.422668,2352.113037,93.473292,186.856652,161.645988,-155.677902,-567.643066,2334.249268,51.656609,195.253050,101.140075,-215.394791,-264.386688,2249.966553,22.273138,229.700944,51.132389,-106.933350,-129.813324,2046.153076,116.623432,180.502621,79.925330,-84.592278,-14.496901,2035.247803,118.208296,198.555232,89.359661,-83.311958,100.058197,1996.792969,118.208296,198.555232,89.359661,-35.106892,-29.018469,1978.081421,45.843821,217.540100,85.266978,123.127861,-65.525902,2199.532959,193.890539,227.634153,38.548969,363.178192,125.753937,1862.988037,226.479007,161.770653,126.591160,116.712021,457.728271,1999.163208,257.673139,164.602748,122.491108,57.110073,619.127747,1873.341309,129.848587,109.744616,260.839396,-73.215172,-74.977600,2182.621338,68.472767,144.098064,288.199737,-188.328674,275.147339,1915.807251,70.986245,155.768264,283.214850,-280.028992,665.658508,1735.263550,74.190359,147.114577,286.499820,-326.332886,669.041687,1544.728516,66.559075,233.207605,258.225312,20.562967,-749.085083,2353.182373,302.839708,167.256980,78.167661,-81.367302,-754.052490,2201.485107,302.839708,167.256980,78.167661,-43.740177,-804.163086,2212.833740,22.637367,124.965576,329.299769,80.187408,-825.304749,2283.542725,57.160292,192.743020,258.167668,-94.497505,-794.405579,2242.282715,22.637367,124.965576,329.299769,-75.650604,-811.425964,2389.176758,302.839708,167.256980,78.167661
2020-04-16_23-53-42,1,2057655,-18.371576,168.009567,-5018.880371,263.927017,202.734926,92.735262,16.474958,-256.852783,2271.830811,264.190013,195.442126,93.537840,26.003874,-410.990540,2314.498291,274.207006,186.824827,91.762833,33.526688,-652.900330,2344.526123,274.180672,177.650004,91.090275,70.125137,-612.282776,2338.014404,269.175515,165.986846,196.973023,219.143448,-566.799988,2299.129883,225.900251,167.737401,260.156241,271.003601,-267.922974,2233.197998,194.692051,134.669692,318.287918,134.270172,-146.046249,2047.907349,66.591782,191.132421,302.553615,84.800064,-53.611160,2074.535889,63.405520,209.455920,293.500822,42.654480,43.313221,2134.225586,63.405520,209.455920,293.500822,23.573711,-85.589958,2085.739990,34.201534,204.703621,359.565324,-5.270148,-613.278015,2343.439697,91.602514,187.038079,163.712067,-146.003006,-572.157104,2325.338623,56.283800,193.475981,103.226419,-216.379547,-272.726410,2251.629150,29.961041,231.460107,58.455124,-130.376968,-132.629395,2045.259521,107.650419,185.631099,74.921798,-97.387627,-22.863991,2024.569092,109.424090,204.858692,81.565540,-81.508911,84.220665,1974.413452,109.424090,204.858692,81.565540,-47.847855,-42.471340,1979.792725,37.037371,220.740649,77.350011,109.559853,-64.323578,2201.665039,195.858430,229.852886,38.373219,336.877777,115.673439,1857.909424,228.992696,160.921576,123.854706,110.600800,452.985107,1998.390137,256.794824,164.429298,119.867799,61.174213,616.303162,1875.218384,131.325335,110.444066,256.594691,-83.538025,-81.522377,2182.657959,74.783084,141.345242,286.402092,-182.599152,255.013168,1902.058960,77.358762,159.376750,281.265815,-262.008392,653.655518,1749.087036,81.094388,152.747551,282.917506,-293.337555,680.027283,1559.846802,72.354596,240.791970,262.981963,35.271252,-744.568542,2340.763672,276.326274,160.991621,86.502108,10.811497,-742.647644,2161.930908,276.326274,160.991621,86.502108,40.547501,-792.418457,2186.261475,72.262378,109.996486,285.299894,120.305870,-816.053589,2301.846191,83.673719,199.008381,266.502086,-17.476717,-784.481567,2190.696777,72.262378,109.996486,285.299894,-64.026505,-808.277710,2328.279541,276.326274,160.991621,86.502108
