Date_time,id,Azure_time,pelvisx,pelvisy,pelvisz,Pitch_pelvis_orientation,Yaw_pelvis_orientation,Roll_pelvis_orientation,navalx,navaly,navalz,Pitch_naval_orientation,Yaw_naval_orientation,Roll_naval_orientation,chestx,chesty,chestz,Pitch_chest_orientation,Yaw_chest_orientation,Roll_chest_orientation,neckx,necky,neckz,Pitch_neck_orientation,Yaw_neck_orientation,Roll_neck_orientation,clavicle_leftx,clavicle_lefty,clavicle_leftz,Pitch_clavicle_left_orientation,Yaw_clavicle_left_orientation,Roll_clavicle_left_orientation,shoulder_leftx,shoulder_lefty,shoulder_leftz,Pitch_shoulder_left_orientation,Yaw_shoulder_left_orientation,Roll_shoulder_left_orientation,elbow_leftx,elbow_lefty,elbow_leftz,Pitch_elbow_left_orientation,Yaw_elbow_left_orientation,Roll_elbow_left_orientation,wrist_leftx,wrist_lefty,wrist_leftz,Pitch_wrist_left_orientation,Yaw_wrist_left_orientation,Roll_wrist_left_orientation,hand_leftx,hand_lefty,hand_leftz,Pitch_hand_left_orientation,Yaw_hand_left_orientation,Roll_hand_left_orientation,handtip_leftx,handtip_lefty,handtip_leftz,Pitch_handtip_left_orientation,Yaw_handtip_left_orientation,Roll_handtip_left_orientation,thumb_leftx,thumb_lefty,thumb_leftz,Pitch_thumb_left_orientation,Yaw_thumb_left_orientation,Roll_thumb_left_orientation,clavicle_rightx,clavicle_righty,clavicle_rightz,Pitch_clavicle_right_orientation,Yaw_clavicle_right_orientation,Roll_clavicle_right_orientation,shoulder_rightx,shoulder_righty,shoulder_rightz,Pitch_shoulder_right_orientation,Yaw_shoulder_right_orientation,Roll_shoulder_right_orientation,elbow_rightx,elbow_righty,elbow_rightz,Pitch_elbow_right_orientation,Yaw_elbow_right_orientation,Roll_elbow_right_orientation,wrist_rightx,wrist_righty,wrist_rightz,Pitch_wrist_right_orientation,Yaw_wrist_right_orientation,Roll_wrist_right_orientation,hand_rightx,hand_righty,hand_rightz,Pitch_hand_right_orientation,Yaw_hand_right_orientation,Roll_hand_right_orientation,handtip_rightx,handtip_righty,handtip_rightz,Pitch_handtip_right_orientation,Yaw_handtip_right_orientation,Roll_handtip_right_orientation,thumb_rightx,thumb_righty,thumb_rightz,Pitch_thumb_right_orientation,Yaw_thumb_right_orientation,Roll_thumb_right_orientation,hip_leftx,hip_lefty,hip_leftz,Pitch_hip_left_orientation,Yaw_hip_left_orientation,Roll_hip_left_orientation,knee_leftx,knee_lefty,knee_leftz,Pitch_knee_left_orientation,Yaw_knee_left_orientation,Roll_knee_left_orientation,ankle_leftx,ankle_lefty,ankle_leftz,Pitch_ankle_left_orientation,Yaw_ankle_left_orientation,Roll_ankle_left_orientation,foot_leftx,foot_lefty,foot_leftz,Pitch_foot_left_orientation,Yaw_foot_left_orientation,Roll_foot_left_orientation,hip_rightx,hip_righty,hip_rightz,Pitch_hip_right_orientation,Yaw_hip_right_orientation,Roll_hip_right_orientation,knee_rightx,knee_righty,knee_rightz,Pitch_knee_right_orientation,Yaw_knee_right_orientation,Roll_knee_right_orientation,ankle_rightx,ankle_righty,ankle_rightz,Pitch_ankle_right_orientation,Yaw_ankle_right_orientation,Roll_ankle_right_orientation,foot_rightx,foot_righty,foot_rightz,Pitch_foot_right_orientation,Yaw_foot_right_orientation,Roll_foot_right_orientation,headx,heady,headz,Pitch_head_orientation,Yaw_head_orientation,Roll_head_orientation,nosex,nosey,nosez,Pitch_nose_orientation,Yaw_nose_orientation,Roll_nose_orientation,eye_leftx,eye_lefty,eye_leftz,Pitch_eye_left_orientation,Yaw_eye_left_orientation,Roll_eye_left_orientation,ear_leftx,ear_lefty,ear_leftz,Pitch_ear_left_orientation,Yaw_ear_left_orientation,Roll_ear_left_orientation,eye_rightx,eye_righty,eye_rightz,Pitch_eye_right_orientation,Yaw_eye_right_orientation,Roll_eye_right_orientation,ear_rightx,ear_righty,ear_rightz,Pitch_ear_right_orientation,Yaw_ear_right_orientation,Roll_ear_right_orientation
2020-04-17_00-32-31,1,1390966,-628.991089,618.536438,-7705.105469,297.321090,197.425627,88.654816,165.016479,-331.658508,2109.553711,297.501056,198.496068,89.238372,163.250916,-464.691162,2154.065674,295.426209,184.025177,80.114313,127.079803,-674.562683,2169.889404,295.435223,175.713905,76.167388,162.778717,-646.305359,2154.027588,261.197632,146.413786,183.982055,279.634460,-638.170837,2076.241699,211.760266,152.021599,244.463144,383.118622,-421.570465,1948.720215,197.231283,141.828968,270.657830,381.059448,-242.224533,1807.726440,18.396994,190.720381,271.474461,387.237152,-149.038284,1823.522827,13.724074,196.314939,251.694498,419.275696,-52.193916,1853.380493,13.724074,196.314939,251.694498,412.938507,-113.203484,1804.711304,301.805167,197.350475,250.225029,104.327576,-633.499634,2182.335205,91.776794,162.036335,159.302913,-10.783516,-590.009460,2222.231201,78.980515,167.880887,128.145475,-178.040085,-377.047668,2280.378174,76.312454,217.835142,117.307904,-261.748627,-214.920242,2138.666748,201.628377,229.477556,106.165899,-287.677124,-155.526794,2059.921143,160.606659,230.183450,53.996688,-248.352936,-101.408310,1979.676025,160.606659,230.183450,53.996688,-192.818604,-143.061310,2079.626709,50.079765,180.408160,63.073147,247.113693,-179.147141,2015.531738,315.961359,211.811167,106.987487,149.346085,140.886414,1807.959595,309.170505,194.700103,90.080379,148.835297,504.903900,1712.460449,306.566370,188.717644,85.714974,68.562866,603.271179,1578.905029,344.868966,126.918449,8.136090,96.165649,-152.151886,2090.225342,24.475792,148.730380,329.109233,-192.359650,20.463810,1886.045288,33.867298,200.489442,252.803864,-87.040657,360.776001,2019.161987,18.208789,199.930770,249.292335,-169.226440,508.984558,2014.262451,339.308745,196.620232,153.598561,107.922874,-752.364502,2163.884521,295.010468,124.937021,101.304678,25.657146,-686.796997,2045.917725,295.010468,124.937021,101.304678,70.224197,-716.067627,2032.198853,73.545781,148.736397,310.948471,177.655487,-745.397583,2088.303467,64.989532,235.062985,281.304673,25.934408,-737.677612,2046.905518,73.545781,148.736397,310.948471,46.075562,-830.359436,2134.162109,295.010468,124.937021,101.304678
2020-04-17_00-32-31,1,1457655,-626.281128,608.489746,-7631.580078,297.167687,197.323722,89.017054,167.145340,-331.829956,2112.090576,297.042840,196.522028,88.588160,163.814926,-467.075470,2152.226807,295.924038,180.665149,79.790482,126.146523,-678.524292,2155.557373,296.169434,172.396672,75.747104,162.252701,-649.424438,2141.368164,256.596122,144.394711,186.967944,276.398254,-635.473938,2059.023926,207.465866,153.127807,245.749607,376.569550,-413.106079,1935.440796,194.713918,144.915933,270.186215,375.959229,-225.323257,1803.542114,10.835459,192.240748,264.881999,392.564606,-133.112991,1820.813477,5.946662,195.195983,244.479862,437.013489,-40.008194,1848.836670,5.946662,195.195983,244.479862,393.266266,-87.943069,1772.095459,291.880422,180.823353,258.238209,103.484047,-637.896851,2170.466064,88.083692,161.181846,160.702371,-12.757323,-597.195068,2212.437012,76.260527,165.719615,129.921987,-186.013580,-390.144409,2281.154785,73.603163,215.376377,116.802597,-271.452148,-221.023773,2146.618164,189.206701,226.022397,101.901816,-293.035248,-156.045074,2070.231689,155.347991,221.047254,54.259875,-246.743805,-91.718864,2001.224731,155.347991,221.047254,54.259875,-204.302155,-139.640091,2123.825195,21.753813,163.569454,71.244672,248.872665,-177.677338,2017.996338,315.144321,211.961727,106.876995,151.313049,143.893784,1808.324341,308.814062,196.337488,91.620321,141.041550,507.004425,1701.842651,303.418822,190.815926,88.457131,62.150398,595.941895,1559.638184,340.043930,124.445729,15.333329,96.657181,-151.736008,2092.779053,23.379310,147.798210,330.046722,-193.426407,15.428662,1881.928223,34.887711,198.785977,254.296859,-95.410728,364.057495,2005.113647,29.867839,198.104807,254.383879,-178.115692,509.590698,1972.525269,339.697155,207.784729,155.026089,106.423172,-756.168762,2144.863525,319.678134,113.102141,73.135897,12.634963,-658.717346,2061.296875,319.678134,113.102141,73.135897,49.959309,-688.255798,2032.991699,71.983710,165.291810,305.158293,161.756882,-738.866943,2058.914062,40.321863,246.897842,253.135899,6.431063,-708.683960,2052.068359,71.983710,165.291810,305.158293,30.122116,-820.324280,2113.547363,319.678134,113.102141,73.135897
2020-04-17_00-32-31,1,1590988,-621.604309,612.872437,-7616.989746,297.326361,197.877676,89.774356,167.461990,-332.224060,2101.935303,297.503876,198.906857,90.336896,168.251709,-466.026184,2147.770752,296.274719,186.005667,79.956589,131.333893,-676.842102,2171.127930,296.141281,177.748580,75.895203,167.093246,-649.028687,2153.514404,263.222685,143.981636,182.680912,281.627533,-643.665588,2070.153076,206.039738,141.124626,243.097857,378.157990,-453.411346,1898.159058,178.388656,134.407968,283.252656,341.261597,-296.750549,1733.851074,297.661354,155.594230,262.998135,350.997192,-214.382370,1686.532715,296.829637,159.501443,265.174443,359.440430,-114.369675,1649.009399,296.829637,159.501443,265.174443,319.317902,-184.504776,1655.394409,224.177592,143.991946,259.750499,108.813316,-634.970337,2182.830322,92.898410,164.233095,160.915351,-9.795353,-593.933960,2218.266846,76.831475,170.953001,132.556495,-196.288849,-390.814453,2262.173096,72.931384,219.958942,119.294290,-283.642609,-235.115540,2112.586914,121.512231,217.291816,73.104424,-260.676483,-162.430878,2043.589844,121.891105,218.085775,73.724110,-237.442780,-82.853523,1978.621338,121.891105,218.085775,73.724110,-223.815414,-143.882065,2157.522217,334.860712,148.731799,91.656115,247.201950,-177.635803,2005.914429,308.723860,211.585127,104.635936,161.750229,149.577072,1797.981567,304.265254,198.807666,94.249509,135.137375,507.737946,1675.663940,301.637500,192.539714,90.366329,57.054802,589.356384,1528.169556,336.113349,123.344900,20.866302,94.529556,-152.801193,2081.041748,16.422723,151.820601,333.415181,-218.077042,3.637031,1893.768311,29.043238,194.761464,250.726728,-95.704361,353.602112,1991.456421,25.510354,196.246335,246.935713,-164.863708,507.453552,1963.854370,342.394036,203.925034,150.042368,111.608337,-755.344971,2167.945801,307.663542,134.178854,52.264850,64.817688,-658.642395,2050.253906,307.663542,134.178854,52.264850,78.105400,-710.731262,2036.432007,59.300032,146.517993,279.368820,153.987289,-799.087280,2083.753906,52.336458,225.821146,232.264842,33.705597,-698.230713,2060.108643,59.300032,146.517993,279.368820,9.660889,-777.927124,2159.866943,307.663542,134.178854,52.264850
2020-04-17_00-32-31,1,1657622,-622.701843,611.844910,-7616.729492,296.888834,198.413356,90.149982,169.435272,-333.058319,2111.008545,297.429053,201.326431,91.738790,173.461716,-465.597168,2162.783936,294.913061,187.964902,81.821419,143.342499,-677.945312,2193.652100,294.657223,179.609773,77.959861,178.650757,-649.361938,2175.501221,265.954473,145.811785,183.095901,296.498505,-642.988037,2095.330322,209.989640,144.738058,243.249845,397.861694,-441.888550,1936.103394,182.396875,135.057918,284.848478,355.872681,-283.509369,1772.583618,254.201840,137.861953,275.992603,342.550842,-217.727615,1703.796875,245.310128,118.901742,287.167685,327.165955,-167.927734,1609.384399,245.310128,118.901742,287.167685,293.089050,-212.568405,1677.707764,158.528551,116.159342,304.998991,118.997856,-636.231995,2203.436768,94.566752,166.585022,162.775243,-2.949811,-598.425171,2233.888428,77.096702,174.082375,134.897473,-200.250534,-400.417084,2262.861572,72.261668,223.194113,121.194565,-288.766846,-254.228119,2102.410156,119.350592,216.306903,76.860912,-269.899536,-178.618881,2034.327759,115.722815,204.483078,69.735742,-236.486252,-88.117569,1990.397095,115.722815,204.483078,69.735742,-232.067291,-159.142487,2151.283447,335.655681,147.216500,93.696661,249.004303,-177.667023,2013.493042,307.820908,211.417093,104.510239,163.570724,152.437210,1805.218018,303.191324,197.054867,93.347959,142.251221,516.875488,1693.224976,303.514574,188.618274,87.231377,64.662979,613.733887,1553.374023,343.859987,123.957015,10.934880,94.583420,-153.347412,2087.757568,15.907641,149.887123,334.577421,-217.244293,-5.130023,1887.513184,30.890261,194.237702,251.819377,-100.545601,350.216156,1982.416260,20.606521,195.967485,244.654117,-169.408310,506.841064,1964.531982,343.226704,199.269451,149.428751,126.336349,-757.678284,2193.096924,318.317538,133.442988,48.458707,62.273151,-653.880310,2088.968750,318.317538,133.442988,48.458707,77.582840,-703.772095,2069.040039,54.727650,152.788473,285.576184,163.567596,-790.852966,2101.168945,41.682462,226.557012,228.458707,34.618393,-696.590027,2097.770996,54.727650,152.788473,285.576184,25.070171,-786.903076,2191.857422,318.317538,133.442988,48.458707
2020-04-17_00-32-31,1,1724322,-587.059387,566.440125,-7194.700684,294.547005,199.529981,92.598563,177.036316,-331.341278,2124.675293,295.042410,202.333156,93.984782,186.310730,-464.439880,2179.491943,297.623662,187.185155,85.191553,168.498779,-681.444885,2207.790527,297.392774,179.022085,80.939935,201.844772,-650.307678,2188.406250,263.177621,139.597083,189.402233,310.458649,-632.322449,2094.700195,206.248733,148.896575,252.001244,384.400360,-404.736664,1950.327881,192.007988,141.732042,276.715664,362.863953,-221.837631,1805.052124,354.145512,136.230064,272.802814,366.896149,-155.196136,1734.155396,346.270561,137.687649,284.319125,346.909912,-76.896286,1660.591675,346.270561,137.687649,284.319125,322.740051,-155.170685,1680.335938,262.111560,134.321191,286.581317,142.138428,-640.723450,2219.637207,93.879061,161.863146,166.549955,19.211948,-611.324707,2261.038818,84.175178,172.688119,133.943749,-176.792206,-407.957397,2297.280518,82.345126,220.914270,128.169416,-287.722931,-266.834747,2141.712158,140.615266,204.931200,79.921094,-273.838531,-176.793503,2089.803711,139.442892,202.705201,77.019069,-251.580292,-80.235954,2048.343018,139.442892,202.705201,77.019069,-250.490128,-158.327789,2153.223145,50.965631,154.892296,101.233626,252.632950,-171.338669,2025.972656,301.368775,210.717808,103.322436,172.427811,167.360855,1819.159424,298.223389,198.840788,95.865280,135.005783,531.645020,1694.203125,295.489394,192.041499,92.675035,66.317711,611.963684,1536.955078,332.441389,117.609654,27.653825,92.172478,-154.240356,2094.636719,16.819753,146.638265,336.792143,-218.285736,-21.127342,1872.227417,33.613406,196.291048,252.701776,-106.690742,337.202118,1981.910645,23.701105,200.723353,241.241542,-162.701477,501.573151,1966.718018,337.822916,201.638358,143.151101,155.491669,-763.015076,2206.380615,339.040506,148.303835,28.100756,71.133545,-643.092773,2136.295166,339.040506,148.303835,28.100756,71.565140,-693.175659,2109.916748,33.475637,162.280676,286.721333,152.267975,-792.660461,2104.689453,20.959494,211.696165,208.100756,42.843899,-683.696960,2153.289062,33.475637,162.280676,286.721333,56.441647,-781.221130,2241.957275,339.040506,148.303835,28.100756
2020-04-17_00-32-31,1,1790966,-575.378906,572.183228,-7146.954102,294.142349,199.888254,92.668966,174.185455,-332.197144,2116.300537,294.546324,202.208065,93.793487,182.984192,-464.855804,2170.584717,296.369928,186.450346,83.452892,158.646866,-680.601685,2195.985107,296.204183,178.198845,79.378951,193.124527,-650.342224,2177.786133,263.270265,143.550898,186.908957,308.061584,-636.415039,2092.274170,211.485084,160.763719,249.617577,399.557281,-390.159332,2000.604370,201.878444,150.187327,272.411687,391.031067,-187.716949,1884.502197,72.467521,162.675720,278.429863,383.808990,-93.804031,1861.519165,72.389591,161.905018,278.686057,368.191223,8.424960,1827.728027,72.389591,161.905018,278.686057,327.673798,-92.851311,1823.637817,332.479312,168.681290,326.790125,133.268082,-639.468567,2207.622070,92.153119,162.623859,166.978730,10.147318,-610.995789,2247.166504,84.877608,171.429388,131.424811,-175.333664,-400.792450,2289.416260,83.483893,218.924206,126.554708,-284.910034,-253.003830,2140.835205,153.431014,211.845606,93.361185,-293.780151,-169.225189,2079.189941,145.265349,202.404737,75.624987,-269.234741,-73.453835,2038.430420,145.265349,202.404737,75.624987,-248.416702,-141.808624,2141.886475,46.178560,155.516779,98.111655,249.555527,-173.215256,2017.610840,296.467999,210.250736,102.148145,176.281570,167.181656,1814.543945,294.187140,199.975598,96.797636,133.428696,526.683105,1682.944336,295.855384,193.229222,92.930525,63.985630,603.132874,1525.107788,330.496458,118.448179,29.546152,89.274101,-156.367813,2084.761963,15.440114,147.872097,337.328444,-225.365433,-24.934650,1870.629028,32.101953,195.530775,251.652183,-107.302071,331.059174,1974.859741,17.303118,198.488425,238.856068,-163.550446,495.131134,1969.011841,340.887335,195.902422,143.902364,143.495132,-761.400085,2193.399902,325.856009,132.660317,47.513535,64.739830,-655.422546,2099.896240,325.856009,132.660317,47.513535,82.796707,-702.849731,2075.388184,52.668897,157.644760,291.007357,177.877808,-785.332520,2096.568359,34.143991,227.339683,227.513538,40.847645,-701.141602,2107.146484,52.668897,157.644760,291.007357,44.036625,-798.956543,2195.605225,325.856009,132.660317,47.513535
2020-04-17_00-32-31,1,1857655,-615.844971,567.295776,-7242.768555,292.244601,202.376825,92.443657,182.574905,-326.101288,2123.177246,292.348481,202.982966,92.713051,188.849960,-458.470123,2179.387451,295.765419,181.528988,81.834613,158.152206,-675.319336,2186.089111,295.948837,173.247253,77.821843,193.907776,-644.563904,2171.163574,255.531168,144.518736,193.657676,308.069611,-616.823608,2087.421143,214.495886,164.253314,252.368992,389.373901,-361.000702,2011.732300,204.999573,151.073018,276.867586,364.875549,-157.593338,1898.507935,92.948591,212.032335,268.264034,371.332153,-79.958122,1956.609253,92.916205,148.998550,265.196148,379.160278,13.189629,1900.439819,92.916205,148.998550,265.196148,316.313324,-52.853703,1936.550659,50.918655,191.715889,323.326031,133.560440,-634.500854,2200.658447,87.508115,164.988827,165.677506,9.347126,-602.787292,2235.035889,82.984268,173.132967,127.684925,-163.128372,-379.508667,2269.013672,78.986822,230.595911,118.289874,-234.442474,-247.007980,2085.851318,142.042302,181.315765,115.463985,-281.246552,-154.067642,2074.854004,147.237670,159.614798,85.351992,-273.104279,-53.918526,2112.192383,147.237670,159.614798,85.351992,-225.703751,-147.379349,2156.078857,14.159192,123.478019,122.760182,260.174591,-170.371475,2020.146118,296.264465,213.311665,104.496138,175.655106,156.532593,1798.250854,292.442714,194.333406,95.178100,141.890427,529.122375,1702.657227,297.968876,189.559508,91.726694,68.638092,617.424072,1552.373413,339.214577,118.953853,20.274048,97.262520,-152.079193,2081.408936,12.155501,151.063936,337.980636,-230.190735,-19.650623,1886.131958,28.700852,192.775520,249.976551,-99.892632,337.885376,1972.417358,19.253528,194.671692,242.162530,-164.129532,498.581146,1954.773682,344.705098,198.077682,147.768066,140.881393,-755.347656,2176.395020,333.529392,143.689880,33.962661,59.428631,-641.731628,2094.189209,333.529392,143.689880,33.962661,65.102196,-692.248840,2069.552979,39.382793,158.949739,287.534046,150.279312,-787.496155,2076.083740,26.470608,216.310120,213.962661,31.424358,-683.185364,2109.151855,39.382793,158.949739,287.534046,39.678364,-777.548950,2201.417725,333.529392,143.689880,33.962661
2020-04-17_00-32-31,1,1924311,-602.543823,552.839722,-7202.453125,291.984921,202.301859,92.441069,179.914124,-322.590179,2125.053711,292.114472,203.067064,92.776980,186.311020,-454.420135,2181.267090,295.737691,181.654724,82.259114,157.321152,-670.738525,2188.424805,295.912138,173.370741,78.251385,192.729553,-639.857300,2173.487305,255.746198,144.271402,193.813861,306.076935,-611.987427,2089.524658,214.267459,163.414607,252.422708,386.523895,-358.037384,2010.185059,205.605975,151.437374,274.623590,370.007446,-153.809158,1898.645996,92.179078,197.191474,252.623605,400.826752,-69.367348,1934.706787,92.799744,138.043728,250.106630,428.328552,6.632887,1862.044922,92.799744,138.043728,250.106630,368.730194,-27.149157,1908.353271,26.678394,184.552680,297.819469,132.508957,-630.209290,2202.849365,87.286922,164.981478,166.849580,8.101233,-601.143250,2237.126465,82.524575,172.787385,129.483151,-170.553360,-384.287994,2272.683838,78.508889,229.616734,119.736870,-246.473587,-251.384430,2092.733154,144.057771,180.740017,109.937992,-284.300781,-154.701141,2082.901367,148.657848,161.415799,81.294433,-268.974640,-54.609386,2116.947754,148.657848,161.415799,81.294433,-223.836090,-149.874664,2159.394531,22.532138,124.307705,110.891624,257.412933,-167.107300,2022.922974,295.566582,213.245717,103.972148,176.102066,159.689972,1802.168945,292.019414,195.666193,95.514970,140.492050,528.503906,1698.253784,296.155340,190.777746,92.375798,70.877640,612.243347,1544.476562,335.499456,117.702976,24.514010,94.772934,-149.239929,2083.333252,12.588714,150.321288,338.221755,-229.750717,-19.582466,1884.173218,29.365243,193.392435,250.115880,-101.084381,336.162506,1974.243896,18.399136,195.335252,241.424698,-163.770645,497.155792,1959.849609,344.076966,197.204148,147.061068,140.703201,-750.642090,2178.939697,341.339713,136.315253,26.422436,69.192467,-622.458313,2111.280518,341.339713,136.315253,26.422436,74.386154,-668.670837,2079.548584,45.231267,166.621860,283.292819,154.956039,-767.432129,2075.870605,18.660287,223.684747,206.422433,38.832344,-664.179626,2118.035889,45.231267,166.621860,283.292819,37.715363,-771.460388,2194.564453,341.339713,136.315253,26.422436
2020-04-17_00-32-31,1,1990988,-575.620361,545.748413,-6938.942871,291.177804,200.998425,91.951040,176.552963,-329.390869,2114.824707,291.277488,201.655701,92.225104,181.789856,-464.110504,2168.362549,294.709810,181.119695,81.926506,151.182846,-682.730347,2173.546631,294.916422,172.766453,78.063833,187.434052,-651.597717,2159.339844,254.632726,145.754156,196.191510,302.853668,-618.083862,2077.520264,216.546618,156.364975,257.428545,358.897217,-366.771545,1964.840210,204.394188,143.913552,281.426574,321.130066,-179.914490,1825.895386,79.901101,210.799214,265.759005,332.892120,-100.341805,1881.766479,80.661537,158.158111,274.470846,324.940216,1.358189,1840.878662,80.661537,158.158111,274.470846,303.990662,-43.141163,1837.597900,354.320113,187.989182,301.232302,126.037300,-641.710999,2187.932373,87.706523,168.032939,164.187578,0.139371,-606.055969,2215.666504,80.034541,178.048220,125.648338,-166.667984,-373.476868,2225.420166,73.110787,233.464412,111.595789,-219.010300,-241.247086,2033.480347,112.814783,191.650459,101.920833,-237.737656,-141.824219,2003.743164,133.145656,123.733414,59.129916,-206.957748,-90.333763,2093.579346,133.145656,123.733414,59.129916,-216.926193,-161.353348,2125.726074,311.359955,128.795135,139.256821,256.682739,-170.088638,2016.196533,295.331639,212.149984,103.243038,177.710068,165.479111,1799.525146,292.356629,197.724698,96.248238,137.368973,533.935913,1681.056763,294.692235,193.906045,94.009629,68.716011,607.822327,1519.401367,328.106010,117.763623,33.006801,91.545975,-152.869171,2075.679688,15.564002,150.087417,337.350477,-233.815826,-17.103970,1872.850708,29.346586,196.704797,249.447639,-101.595207,335.553497,1985.879272,16.688483,198.641035,239.645961,-161.294464,500.325928,1981.639404,340.780818,195.308918,144.859296,134.136444,-763.368958,2163.085449,325.933991,137.306205,40.132076,62.917671,-651.959229,2067.032471,325.933991,137.306205,40.132076,73.408699,-703.030518,2044.175415,48.078831,155.688205,285.500235,159.370544,-796.826172,2065.095459,34.066009,222.693795,220.132089,33.676109,-694.205383,2078.397949,48.078831,155.688205,285.500235,30.035156,-787.868958,2173.116943,325.933991,137.306205,40.132076
2020-04-17_00-32-31,1,2057644,-574.779114,546.957947,-6938.124023,291.174697,200.966712,91.911376,176.204300,-329.842377,2114.667480,291.264955,201.564049,92.160256,181.293137,-464.685364,2168.002197,294.785797,181.196273,81.764710,150.063583,-683.263062,2173.481934,294.987613,172.847964,77.891581,186.390610,-652.242676,2159.182129,254.752498,145.400718,195.766866,301.594971,-619.715088,2076.603027,216.345609,155.251278,257.410425,357.243225,-370.546112,1958.911377,203.168587,142.716271,282.532357,316.506317,-187.283813,1815.979614,78.531786,214.472602,267.071182,326.421631,-111.112305,1876.773315,79.004092,149.242905,279.296478,311.161621,-17.889030,1820.557373,79.004092,149.242905,279.296478,295.308258,-66.306381,1871.132080,21.170339,207.582503,307.412929,125.050751,-642.146118,2187.862305,87.780945,168.013404,164.036141,-0.773326,-606.152527,2215.647949,80.108683,178.097330,125.580115,-167.348007,-373.312866,2225.158447,73.270182,233.386025,111.683970,-220.003189,-240.888412,2033.367676,113.129593,191.523902,102.567434,-239.916473,-141.608459,2003.834961,131.719272,125.335891,61.660758,-210.251801,-86.605461,2091.979248,131.719272,125.335891,61.660758,-217.285751,-161.608109,2126.324951,311.320168,127.866554,139.366889,256.463501,-170.501450,2016.106812,295.358939,212.083732,103.194603,177.698730,165.456543,1799.782837,292.377887,197.575273,96.157808,137.896805,534.370239,1682.253540,294.765892,193.585340,93.822416,69.230789,609.407288,1521.081055,328.784702,117.672423,32.201265,91.297104,-153.199829,2075.608398,15.587568,150.105722,337.324537,-234.140381,-17.230124,1872.843872,29.335266,196.712813,249.452472,-101.923538,335.507660,1985.952148,17.070348,198.645614,239.956880,-162.154205,500.107117,1980.869629,340.744325,195.669059,145.038384,132.767624,-763.883789,2163.135498,323.472236,137.910674,41.221330,63.875973,-654.789185,2062.759033,323.472236,137.910674,41.221330,74.135918,-706.656799,2041.620483,48.341798,153.787121,284.817390,158.892456,-800.615723,2066.533447,36.527764,222.089326,221.221336,34.059864,-696.385254,2075.049561,48.341798,153.787121,284.817390,28.280626,-787.049438,2172.583740,323.472236,137.910674,41.221330
