Date_time,id,Azure_time,pelvisx,pelvisy,pelvisz,Pitch_pelvis_orientation,Yaw_pelvis_orientation,Roll_pelvis_orientation,navalx,navaly,navalz,Pitch_naval_orientation,Yaw_naval_orientation,Roll_naval_orientation,chestx,chesty,chestz,Pitch_chest_orientation,Yaw_chest_orientation,Roll_chest_orientation,neckx,necky,neckz,Pitch_neck_orientation,Yaw_neck_orientation,Roll_neck_orientation,clavicle_leftx,clavicle_lefty,clavicle_leftz,Pitch_clavicle_left_orientation,Yaw_clavicle_left_orientation,Roll_clavicle_left_orientation,shoulder_leftx,shoulder_lefty,shoulder_leftz,Pitch_shoulder_left_orientation,Yaw_shoulder_left_orientation,Roll_shoulder_left_orientation,elbow_leftx,elbow_lefty,elbow_leftz,Pitch_elbow_left_orientation,Yaw_elbow_left_orientation,Roll_elbow_left_orientation,wrist_leftx,wrist_lefty,wrist_leftz,Pitch_wrist_left_orientation,Yaw_wrist_left_orientation,Roll_wrist_left_orientation,hand_leftx,hand_lefty,hand_leftz,Pitch_hand_left_orientation,Yaw_hand_left_orientation,Roll_hand_left_orientation,handtip_leftx,handtip_lefty,handtip_leftz,Pitch_handtip_left_orientation,Yaw_handtip_left_orientation,Roll_handtip_left_orientation,thumb_leftx,thumb_lefty,thumb_leftz,Pitch_thumb_left_orientation,Yaw_thumb_left_orientation,Roll_thumb_left_orientation,clavicle_rightx,clavicle_righty,clavicle_rightz,Pitch_clavicle_right_orientation,Yaw_clavicle_right_orientation,Roll_clavicle_right_orientation,shoulder_rightx,shoulder_righty,shoulder_rightz,Pitch_shoulder_right_orientation,Yaw_shoulder_right_orientation,Roll_shoulder_right_orientation,elbow_rightx,elbow_righty,elbow_rightz,Pitch_elbow_right_orientation,Yaw_elbow_right_orientation,Roll_elbow_right_orientation,wrist_rightx,wrist_righty,wrist_rightz,Pitch_wrist_right_orientation,Yaw_wrist_right_orientation,Roll_wrist_right_orientation,hand_rightx,hand_righty,hand_rightz,Pitch_hand_right_orientation,Yaw_hand_right_orientation,Roll_hand_right_orientation,handtip_rightx,handtip_righty,handtip_rightz,Pitch_handtip_right_orientation,Yaw_handtip_right_orientation,Roll_handtip_right_orientation,thumb_rightx,thumb_righty,thumb_rightz,Pitch_thumb_right_orientation,Yaw_thumb_right_orientation,Roll_thumb_right_orientation,hip_leftx,hip_lefty,hip_leftz,Pitch_hip_left_orientation,Yaw_hip_left_orientation,Roll_hip_left_orientation,knee_leftx,knee_lefty,knee_leftz,Pitch_knee_left_orientation,Yaw_knee_left_orientation,Roll_knee_left_orientation,ankle_leftx,ankle_lefty,ankle_leftz,Pitch_ankle_left_orientation,Yaw_ankle_left_orientation,Roll_ankle_left_orientation,foot_leftx,foot_lefty,foot_leftz,Pitch_foot_left_orientation,Yaw_foot_left_orientation,Roll_foot_left_orientation,hip_rightx,hip_righty,hip_rightz,Pitch_hip_right_orientation,Yaw_hip_right_orientation,Roll_hip_right_orientation,knee_rightx,knee_righty,knee_rightz,Pitch_knee_right_orientation,Yaw_knee_right_orientation,Roll_knee_right_orientation,ankle_rightx,ankle_righty,ankle_rightz,Pitch_ankle_right_orientation,Yaw_ankle_right_orientation,Roll_ankle_right_orientation,foot_rightx,foot_righty,foot_rightz,Pitch_foot_right_orientation,Yaw_foot_right_orientation,Roll_foot_right_orientation,headx,heady,headz,Pitch_head_orientation,Yaw_head_orientation,Roll_head_orientation,nosex,nosey,nosez,Pitch_nose_orientation,Yaw_nose_orientation,Roll_nose_orientation,eye_leftx,eye_lefty,eye_leftz,Pitch_eye_left_orientation,Yaw_eye_left_orientation,Roll_eye_left_orientation,ear_leftx,ear_lefty,ear_leftz,Pitch_ear_left_orientation,Yaw_ear_left_orientation,Roll_ear_left_orientation,eye_rightx,eye_righty,eye_rightz,Pitch_eye_right_orientation,Yaw_eye_right_orientation,Roll_eye_right_orientation,ear_rightx,ear_righty,ear_rightz,Pitch_ear_right_orientation,Yaw_ear_right_orientation,Roll_ear_right_orientation
2020-04-16_23-58-39,1,1324311,743.891968,133.075974,-6763.148438,279.860186,195.641230,79.357273,-268.904266,-181.884094,2253.427979,279.680781,191.293029,78.587546,-291.666351,-294.649414,2276.406006,277.963664,172.648606,75.349145,-336.381531,-466.114929,2254.317383,278.237560,163.540622,74.025739,-302.280975,-444.619720,2254.975586,254.256842,169.072977,183.260882,-187.019714,-438.052765,2232.687256,212.890692,186.156866,229.771274,-41.070297,-265.520569,2257.064941,186.344972,147.141190,317.605760,-159.417969,-157.476151,2153.558594,221.607958,123.289154,318.256705,-195.581528,-134.822556,2086.835449,187.718767,114.465297,356.520664,-232.320938,-132.588776,2005.939453,187.718767,114.465297,356.520664,-247.477509,-144.470154,2084.006592,108.826420,127.329286,4.277537,-355.440002,-431.233246,2262.643066,77.086913,181.286069,158.231176,-455.869751,-391.127594,2260.215332,29.760395,176.390565,109.963518,-534.784424,-173.881088,2274.795410,358.667470,209.931664,11.011325,-370.448242,-141.903702,2178.402100,118.443336,240.375118,4.435553,-334.707611,-140.225876,2100.992920,123.059792,244.431403,9.640613,-297.536621,-133.911774,2022.188843,123.059792,244.431403,9.640613,-320.375732,-165.704559,2087.422852,63.919044,238.711175,27.765175,-171.301727,-60.570442,2199.443848,249.676309,239.945409,68.494150,-110.845787,92.860054,1914.435791,259.706183,166.607873,88.681755,-103.802994,398.912018,1987.322510,295.288545,154.170429,78.883861,-129.705780,538.684998,1927.859741,48.910661,124.818651,305.784455,-308.188751,-28.146753,2222.963623,40.438802,103.622169,295.517964,-341.561554,41.764290,1903.290527,79.468001,168.357852,248.912398,-229.500473,332.364685,1839.118408,69.314298,180.681746,242.882581,-226.413406,427.401581,1733.965820,359.319115,248.641975,152.418057,-354.114410,-528.061890,2235.280518,284.798700,133.200914,63.819025,-360.668274,-459.750580,2122.324219,284.798700,133.200914,63.819025,-351.778168,-504.807831,2119.116943,76.511503,138.558757,263.740439,-307.583893,-576.170227,2180.978027,75.201357,226.799081,243.819083,-390.900360,-489.197418,2127.783691,76.511503,138.558757,263.740439,-436.249969,-541.477478,2210.390137,284.798700,133.200914,63.819025
2020-04-16_23-58-39,1,1457633,850.920654,154.150360,-8136.332031,287.903300,198.530605,79.596410,-256.080536,-181.013367,2260.561035,287.304088,191.498326,77.288036,-281.898285,-295.471649,2284.434570,285.031520,173.193123,72.826522,-335.165863,-468.527557,2263.589600,285.514345,164.317270,70.358294,-299.883972,-447.568573,2260.563965,252.029148,159.647058,183.821765,-187.615250,-440.068878,2218.823730,195.140325,184.225048,228.315239,-33.750385,-267.282349,2235.915771,185.425970,165.239366,313.100882,-162.405869,-129.802307,2186.305664,249.219341,134.014261,319.157331,-205.945450,-99.828865,2125.142090,235.758954,115.984305,335.352656,-242.068466,-83.254326,2043.598145,235.758954,115.984305,335.352656,-223.717438,-107.719215,2097.532227,187.650301,108.107207,312.612527,-352.379028,-432.642029,2275.171143,77.978409,178.914297,157.430088,-454.310730,-390.274750,2277.262939,33.178450,180.393591,109.825557,-534.480347,-167.906479,2275.639160,359.720129,213.179476,19.916106,-379.318329,-111.689316,2167.729492,127.923070,235.138583,19.084261,-338.250824,-97.367035,2092.332764,127.049651,234.333321,18.014590,-288.809723,-81.288742,2019.892700,127.049651,234.333321,18.014590,-318.691071,-114.399361,2079.524902,72.338610,228.538185,42.116784,-160.935074,-62.398567,2188.656494,253.431487,238.431626,71.885243,-106.229126,104.828896,1902.302856,261.053729,163.595016,88.659201,-99.019348,412.866302,1993.017212,299.131452,154.939157,79.394350,-134.531326,554.255371,1933.996460,44.081163,126.969002,311.860477,-294.616791,-23.394329,2231.088135,17.079094,105.623279,314.869695,-358.404419,40.684097,1907.764282,74.699330,167.084785,246.062213,-230.040878,329.838013,1835.218506,68.912956,171.658420,243.493428,-236.580994,411.209198,1715.743042,22.581406,246.594105,174.557875,-357.359283,-530.710693,2245.052246,301.114367,126.065300,41.937565,-358.434204,-438.022583,2147.040771,301.114367,126.065300,41.937565,-357.315094,-483.114899,2133.870117,69.376674,149.734070,258.685741,-321.675903,-573.623779,2177.053711,58.885637,233.934694,221.937568,-393.520447,-463.541107,2149.123291,69.376674,149.734070,258.685741,-443.524048,-525.851990,2224.726318,301.114367,126.065300,41.937565
2020-04-16_23-58-40,1,1524322,822.402649,152.390854,-8092.378418,287.640274,198.182988,79.131165,-250.452789,-180.369919,2257.536621,287.074252,191.311407,76.911813,-276.955780,-294.373199,2280.953613,284.930240,174.778553,72.930155,-329.894165,-467.465973,2265.176270,285.340055,165.896951,70.496113,-294.778748,-446.607605,2261.369873,253.746798,160.615465,183.199048,-182.100891,-440.309845,2221.662109,196.005595,181.951015,234.165584,-46.784477,-252.926468,2229.535645,184.771344,164.583366,313.502557,-175.596375,-117.199165,2177.935303,220.266009,129.086787,316.910566,-216.808380,-88.689194,2114.824463,193.626772,119.672159,348.820406,-260.724976,-80.009720,2036.252686,193.626772,119.672159,348.820406,-252.138794,-105.138115,2100.298096,106.444067,116.719069,9.167263,-347.039856,-431.420990,2275.864014,79.479319,177.601939,158.001968,-448.997681,-390.231415,2280.469238,38.124705,183.608185,107.433070,-519.454651,-165.857040,2265.639404,356.257831,218.113736,15.968874,-370.769470,-123.309731,2144.315918,154.125589,241.722074,57.066400,-354.469788,-91.971336,2065.062256,118.765878,207.654442,10.205015,-276.983032,-78.022293,2023.806763,118.765878,207.654442,10.205015,-314.548523,-117.151344,2044.500122,65.397605,232.953751,49.034981,-154.432892,-62.396755,2186.982178,256.783056,238.710004,74.027383,-106.549736,104.893448,1900.676514,262.898881,163.678606,87.385018,-92.529930,411.861664,1990.658569,298.218315,157.566942,79.924212,-127.943756,549.734497,1924.949707,41.330246,124.730560,314.252849,-287.661224,-22.842224,2228.763672,11.545150,107.998073,318.943978,-365.639343,45.077126,1910.463989,71.890651,166.712442,245.363927,-234.373245,331.311157,1836.097656,69.172549,171.025423,243.308158,-240.800293,411.022919,1716.046631,24.300994,246.596418,175.989803,-352.030640,-529.963989,2248.518555,293.492037,115.758959,72.279187,-378.265106,-432.454224,2159.702637,293.492037,115.758959,72.279187,-357.235718,-471.034454,2143.468018,79.112200,156.511461,278.041284,-293.776917,-545.337158,2184.796875,66.507961,244.241041,252.279180,-399.763580,-469.548645,2153.653320,79.112200,156.511461,278.041284,-429.072052,-556.231079,2214.071533,293.492037,115.758959,72.279187
2020-04-16_23-58-40,1,1657655,855.414368,156.221970,-8550.686523,286.417219,201.021405,78.150224,-248.803665,-178.257614,2260.534668,285.530206,189.824574,74.831608,-280.079163,-293.627686,2281.239990,281.596770,178.302035,74.419639,-329.506866,-471.491394,2276.552002,281.799918,169.292962,72.545345,-294.146027,-449.794281,2272.433838,258.159610,166.314922,185.362197,-176.523712,-438.754028,2243.667236,201.856630,177.014585,238.985957,-55.579582,-237.581024,2231.425293,182.858702,158.127255,313.953698,-182.649200,-105.783684,2157.929932,236.106778,137.923700,331.194322,-237.022705,-83.651268,2100.816406,220.247570,122.840284,351.743532,-286.347687,-76.493805,2023.596802,220.247570,122.840284,351.743532,-272.313019,-93.366356,2085.501221,153.508910,122.496297,344.892352,-348.111023,-434.574066,2283.948975,82.605181,180.496213,159.777138,-453.070587,-395.908966,2282.980225,28.696334,190.035791,107.276763,-523.109558,-170.718307,2241.245117,350.251220,208.787596,15.300388,-354.229645,-124.516777,2145.040283,172.375043,231.833584,81.660236,-352.234528,-74.128242,2072.693359,130.680126,200.010604,17.713519,-271.373444,-48.301163,2041.779785,130.680126,200.010604,17.713519,-313.235168,-108.507675,2032.510010,77.084645,240.393486,64.896232,-149.304382,-63.241215,2183.637207,262.874919,237.908751,78.836876,-114.280800,114.240379,1895.153198,266.055068,162.990316,86.041972,-92.800758,424.688232,1990.351074,303.888111,156.072170,76.751727,-131.678528,568.157349,1932.940186,38.642444,129.902675,315.453812,-284.698212,-19.554163,2222.548828,2.107674,110.872156,328.695126,-388.243744,43.414516,1904.722900,68.693973,168.318671,245.465771,-254.521667,336.377014,1838.141479,58.936474,172.403139,241.569739,-273.173645,430.149902,1727.001831,14.932842,237.342852,164.472030,-349.984802,-536.618713,2263.643311,278.722777,145.946601,76.943433,-365.384308,-497.157288,2133.695557,278.722777,145.946601,76.943433,-348.935516,-541.199036,2141.199707,77.353164,125.021880,272.266201,-293.535950,-589.903992,2219.848877,81.277200,214.053399,256.943408,-391.595825,-529.973206,2146.834961,77.353164,125.021880,272.266201,-431.158722,-569.284668,2243.317139,278.722777,145.946601,76.943433
2020-04-16_23-58-40,1,1724300,873.114624,155.418869,-8307.456055,284.727391,203.364680,80.681088,-253.392868,-179.535355,2263.422119,283.764149,191.225260,77.459957,-279.543884,-297.112152,2287.332275,277.020972,180.886478,76.229684,-323.932922,-478.653046,2291.028076,277.093794,171.756521,75.098291,-288.589203,-455.823761,2287.772217,262.183489,169.601668,187.331631,-168.519760,-440.375153,2265.557373,214.487456,176.962729,240.306316,-50.824581,-233.980728,2252.950684,182.716420,145.489083,321.108811,-178.902237,-130.667587,2139.810791,269.671710,157.199404,327.349689,-242.917221,-94.261124,2101.728516,269.586273,137.010897,327.504573,-300.315186,-57.701042,2038.292603,269.586273,137.010897,327.504573,-280.441956,-105.529007,2084.092773,196.207623,141.262616,327.776780,-344.293060,-441.530334,2294.844727,85.354031,187.067602,157.381466,-448.019165,-398.313965,2280.912842,42.380723,187.173943,107.788864,-521.503967,-169.282578,2250.637695,356.695725,222.767095,20.721748,-382.651672,-116.754448,2113.324463,244.644654,196.113691,52.656827,-335.583069,-43.958588,2092.015625,215.537360,239.630308,9.770115,-290.020569,-36.113056,2013.117798,215.537360,239.630308,9.770115,-313.214630,-86.825241,2033.410767,120.078528,200.855688,2.449602,-157.628601,-61.273071,2182.174316,264.599140,236.487030,79.271721,-122.202217,125.709724,1894.789673,266.873365,161.958224,84.752384,-93.555557,437.612183,1996.812134,295.609964,163.277263,81.934461,-130.702652,570.796204,1913.752686,34.910486,119.528585,320.831620,-297.680145,-23.037727,2217.016846,354.526645,113.736746,332.504901,-420.623779,40.949348,1901.830688,65.991441,169.834243,241.025174,-261.901154,327.589661,1843.078979,70.980227,167.067634,242.644675,-268.560699,400.071320,1713.753296,35.150944,246.317559,185.621600,-341.832642,-545.917114,2280.943848,277.797770,161.245260,68.023696,-362.520020,-538.054138,2144.373535,277.797770,161.245260,68.023696,-352.187897,-581.467651,2162.565186,68.219172,110.257238,271.094205,-297.520630,-618.018372,2249.680664,82.202230,198.754740,248.023700,-392.508484,-561.956909,2167.037598,68.219172,110.257238,271.094205,-429.512909,-568.793884,2273.383789,277.797770,161.245260,68.023696
2020-04-16_23-58-40,1,1790988,940.069092,170.735062,-8654.756836,283.938050,206.183534,81.063318,-259.915283,-179.211044,2271.458740,282.810257,192.867096,77.712575,-285.486145,-296.618988,2298.912109,271.849816,182.252919,76.403758,-329.524078,-478.813843,2307.099609,271.862046,173.058366,76.105896,-293.984924,-455.807373,2305.723633,265.320552,172.167999,187.423094,-172.624908,-439.995789,2288.889160,225.708013,174.986833,240.214693,-54.448277,-233.525269,2268.020508,184.925570,134.284559,318.477542,-159.228149,-140.750626,2124.531494,243.475465,153.095561,316.574625,-215.919128,-95.939766,2083.265137,242.697286,150.252224,318.214038,-276.370941,-41.916256,2036.931763,242.697286,150.252224,318.214038,-269.128082,-93.852280,2094.276855,160.213056,152.275490,329.126207,-350.342102,-441.570923,2307.578125,85.993504,196.709108,154.291289,-448.418396,-394.351593,2274.902344,35.893478,188.088105,104.147062,-507.299591,-160.748108,2240.666748,1.858848,216.633138,28.262003,-363.834930,-83.623123,2119.554199,248.955873,219.820212,39.442336,-313.006134,-33.421429,2065.477051,218.111236,249.480451,3.231604,-280.883881,-31.607750,1979.514893,218.111236,249.480451,3.231604,-306.059021,-69.318451,2032.723145,138.005980,207.317481,353.281802,-164.869949,-63.582497,2184.418457,264.914683,236.972124,79.158687,-129.402405,121.619431,1894.358887,267.100437,162.354372,84.309516,-98.160774,435.146545,1994.584351,293.462018,161.810507,80.935965,-128.334930,571.445557,1912.592896,39.756163,118.630370,314.953072,-306.072540,-25.255157,2216.810303,350.748686,114.336362,336.388294,-436.566040,31.787842,1901.925659,65.543119,169.085652,241.176023,-278.396545,319.212402,1838.663940,70.361435,168.799783,241.894864,-283.325623,396.127441,1711.200562,30.641988,246.686334,180.607013,-346.351196,-546.839111,2298.567871,236.174847,150.245795,88.827887,-276.504669,-531.477661,2179.533203,236.174847,150.245795,88.827887,-277.316162,-575.718628,2199.072510,134.239141,133.844908,215.352683,-287.714539,-615.818787,2300.493164,123.825150,209.754199,268.827875,-312.667206,-557.689941,2177.467773,134.239141,133.844908,215.352683,-408.270996,-572.006775,2236.419434,236.174847,150.245795,88.827887
2020-04-16_23-58-40,1,1857655,854.949280,116.692436,-7720.844727,278.636124,205.720750,81.465414,-265.278656,-169.640457,2283.043457,277.954048,192.146209,79.378220,-287.446564,-287.849213,2308.934082,266.876627,180.994440,78.722303,-324.104095,-471.448547,2312.994141,266.844885,171.808834,79.226542,-289.670013,-446.985321,2314.815674,265.385189,174.368261,183.479512,-167.185837,-439.537842,2302.715332,217.974732,178.485338,232.599626,-22.459328,-250.246017,2296.414551,188.371405,142.796531,306.981619,-118.315620,-122.955528,2175.448975,268.054789,170.086744,331.151996,-190.659134,-87.758423,2154.800781,267.782590,149.790928,331.933110,-261.733093,-49.861248,2107.904785,267.782590,149.790928,331.933110,-236.271454,-94.874771,2161.914795,191.066945,166.003063,330.659924,-346.420013,-435.199615,2311.643555,83.770298,198.528748,158.710561,-446.636322,-396.148193,2275.595947,31.619438,191.632112,102.228339,-497.022217,-163.661133,2226.626465,0.090044,213.481773,30.524707,-351.465698,-77.837296,2114.861816,163.090491,204.501439,39.569706,-293.782471,-24.364124,2072.303711,161.840548,203.616853,36.504424,-226.310516,25.570518,2035.601807,161.840548,203.616853,36.504424,-282.234375,-30.446075,2044.644409,97.591496,199.931858,56.280672,-169.051849,-50.074352,2203.600342,261.062228,240.782685,76.589602,-129.959641,113.885971,1902.218750,265.489186,164.328823,85.630011,-105.748444,430.708984,1991.360962,294.431748,154.753773,77.947966,-128.867035,577.056519,1926.863892,49.099820,123.856063,304.322984,-313.844452,-18.489338,2223.834717,350.191095,112.244488,338.086203,-434.990814,30.245066,1904.563721,67.561815,167.618451,242.567202,-284.924866,319.346741,1833.057373,74.117064,171.828580,242.131344,-280.654327,398.181854,1707.079468,27.980370,251.374541,178.988327,-337.140594,-539.960632,2302.955322,224.023314,157.541348,99.985484,-246.361572,-529.055908,2198.785156,224.023314,157.541348,99.985484,-247.215118,-570.842773,2222.952148,150.106459,140.040742,210.250119,-274.378601,-601.371643,2324.378418,135.976686,202.458652,279.985483,-278.827881,-559.123108,2193.000244,150.106459,140.040742,210.250119,-382.577301,-577.878113,2233.699951,224.023314,157.541348,99.985484
2020-04-16_23-58-40,1,1924288,754.266296,82.862305,-7216.197266,275.611169,203.925359,80.584956,-255.243027,-166.149994,2286.792969,275.238806,191.806144,79.378009,-277.884186,-286.878479,2312.473877,263.850268,181.373418,79.058527,-314.213257,-474.332581,2317.875000,263.794810,172.227254,80.048946,-279.392120,-449.093689,2321.082764,266.404563,180.186437,182.624353,-153.749146,-443.334778,2321.492188,220.570932,191.703076,231.394218,-5.195036,-257.282867,2370.810303,192.637622,139.665449,315.615140,-116.364502,-148.475266,2238.727539,320.819454,142.508411,317.971695,-160.918411,-104.591087,2181.569580,316.390851,148.150406,325.739315,-227.662521,-59.128422,2131.401611,316.390851,148.150406,325.739315,-210.871429,-105.813622,2169.525879,238.702108,157.130958,317.515815,-337.118500,-437.554169,2314.728271,83.824200,197.741838,160.180407,-440.795776,-400.188019,2279.468506,29.451228,195.094776,104.293983,-499.851074,-168.403305,2214.953613,353.594671,212.219599,27.162761,-344.303558,-88.590546,2104.774414,153.792321,206.433433,47.628340,-294.111511,-28.391174,2058.101562,150.641972,202.812242,40.079871,-228.202606,27.069662,2021.870605,150.641972,202.812242,40.079871,-271.639038,-33.518532,2040.011353,86.217889,198.035250,61.642653,-153.905899,-41.702873,2213.861084,264.535689,243.973005,80.459780,-128.289612,110.716888,1897.350098,267.506704,163.305034,86.093028,-106.319962,432.402802,1994.054443,290.406135,156.069573,80.738005,-128.736191,578.861572,1921.833374,52.314667,120.360680,302.712714,-302.708466,-10.896206,2227.496826,344.016832,113.563442,345.452357,-438.856903,24.434999,1904.982544,66.977204,169.142743,242.677742,-285.517517,321.241913,1840.907959,74.638387,170.503640,243.228383,-283.121429,398.530823,1710.451904,32.370138,251.183220,184.323174,-326.519043,-544.472534,2308.154541,226.362582,163.143963,99.864464,-236.257019,-543.364624,2199.342285,226.362582,163.143963,99.864464,-236.083664,-583.233459,2228.250488,156.296108,136.161536,206.778901,-261.277649,-603.856201,2334.932129,133.637421,196.856037,279.864475,-269.095306,-574.825317,2197.336670,156.296108,136.161536,206.778901,-373.802826,-590.696838,2242.871338,226.362582,163.143963,99.864464
2020-04-16_23-58-40,1,1990988,656.169189,66.081184,-6459.418945,272.963732,203.147361,84.113587,-240.202698,-165.233002,2284.895752,272.787795,192.181751,83.536365,-253.996140,-286.985992,2311.353027,261.220230,180.744331,82.222756,-279.938843,-476.000916,2314.648926,261.126234,171.653460,83.636017,-246.812546,-448.897949,2319.540771,265.585468,183.387585,180.933717,-121.406837,-446.854126,2326.964844,240.787910,184.755745,226.193752,46.140717,-272.175323,2347.101562,184.964653,119.222024,313.163832,-21.938890,-199.586166,2169.194092,246.301051,178.753155,318.391886,-89.050980,-148.429459,2162.742188,244.766752,160.493364,326.787707,-163.946594,-99.396194,2131.030029,244.766752,160.493364,326.787707,-133.330093,-146.924606,2181.126953,169.803400,172.294700,323.677748,-304.671753,-440.584625,2310.505859,82.619627,198.402800,161.896436,-408.917023,-406.504852,2274.016113,34.243781,191.968615,110.199775,-492.510956,-179.300552,2222.696045,358.583422,216.008700,34.734187,-355.279572,-84.155869,2101.333496,163.860934,203.524844,50.494020,-307.480591,-18.884331,2059.395996,157.319630,197.336917,31.926363,-231.852066,28.238554,2031.578979,157.319630,197.336917,31.926363,-283.581329,-28.598227,2029.715332,91.428005,199.774123,58.655302,-146.186111,-32.550865,2217.325684,264.916802,245.874494,82.228823,-126.739563,109.945259,1896.202148,267.840562,163.331395,87.492988,-112.648804,431.774048,1992.655518,286.280951,148.893990,81.238306,-126.014412,585.840271,1936.124023,65.709475,124.116511,289.952143,-297.268585,-13.860157,2224.571289,344.254608,114.568253,344.928017,-438.378143,24.140137,1904.913086,65.838561,167.732852,243.151073,-288.413177,320.391693,1832.714844,80.778907,174.303076,243.813736,-271.792297,399.374023,1704.516724,32.096135,258.357015,185.456603,-287.812653,-546.597961,2304.227051,242.435269,158.974435,96.282675,-230.377777,-539.241821,2175.412354,242.435269,158.974435,96.282675,-221.464844,-579.887085,2201.654053,140.285830,124.160630,220.784256,-216.439331,-604.493713,2310.207275,117.564731,201.025565,276.282668,-261.742706,-571.667908,2181.116699,140.285830,124.160630,220.784256,-349.772919,-592.344666,2252.418213,242.435269,158.974435,96.282675
2020-04-16_23-58-40,1,2057633,582.820496,79.668015,-6063.341309,277.223452,196.972682,87.006076,-223.005859,-177.479736,2290.125732,276.924460,184.028768,85.376032,-233.012726,-301.214233,2298.874512,261.143309,180.761385,82.670174,-257.302155,-489.052368,2302.202637,261.048952,171.672409,84.095632,-224.634033,-461.887177,2307.088623,265.781217,185.180270,182.309428,-100.513802,-456.881531,2318.350586,273.854049,161.168154,188.220834,125.351784,-424.249939,2240.519775,275.623821,130.479431,185.183083,256.189514,-412.381744,2086.587646,281.423323,154.121558,178.539235,328.288147,-411.730438,2043.453979,282.105708,148.178898,177.126923,408.297852,-415.745850,1993.742554,282.105708,148.178898,177.126923,344.031281,-420.560028,2018.454346,236.599266,141.630770,144.858037,-282.124756,-454.088165,2298.041260,82.672650,193.444654,162.028116,-388.281952,-419.653168,2271.362061,48.851651,183.094737,114.149678,-488.648102,-195.802811,2258.098633,14.954863,227.149628,46.869081,-393.363403,-94.089592,2107.854980,157.255340,239.608234,60.213692,-376.921631,-57.575211,2026.736450,166.774984,241.361613,71.143655,-362.566620,-15.543163,1945.401855,166.774984,241.361613,71.143655,-317.140656,-45.076324,2058.084229,53.563426,186.380863,60.052816,-136.886780,-36.503578,2232.938477,256.079968,246.749623,76.719791,-105.211990,97.697258,1912.000854,264.473788,170.025520,90.511561,-108.147461,426.466339,1969.823242,277.206257,175.309372,89.756857,-123.909576,535.479797,1849.048218,33.486624,97.844302,326.560518,-286.492096,-23.117905,2251.134277,76.164449,112.435476,284.391898,-319.590942,105.869583,1928.615601,82.927751,222.312716,266.788799,-305.617188,354.934448,2155.704834,78.853468,227.982184,264.882985,-316.102905,504.451813,2143.371094,280.529623,221.390622,100.726002,-264.556732,-559.201172,2291.879883,253.512207,159.187961,83.309246,-230.955688,-559.444275,2155.759521,253.512207,159.187961,83.309246,-223.944397,-600.965454,2180.496582,126.747408,116.322247,223.513627,-203.565277,-627.062317,2286.037109,106.487782,200.812053,263.309260,-265.181030,-586.459778,2167.449463,126.747408,116.322247,223.513627,-340.575623,-593.922485,2253.059082,253.512207,159.187961,83.309246
